Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
23.231186	12.860719	23.231186	6.629556										
23.232851	12.825926	23.232851	6.62802										
23.234516	12.789423	23.234516	6.626496										
23.236181	12.756204	23.236181	6.625023										
23.237846	12.725619	23.237846	6.623666										
23.239511	12.692326	23.239511	6.622302										
23.241177	12.657084	23.241177	6.620865										
23.24284	12.623795	23.24284	6.619469										
23.244505	12.589816	23.244505	6.618052										
23.24617	12.556054	23.24617	6.616612										
23.247835	12.52083	23.247835	6.615118										
23.2495	12.484839	23.2495	6.613611										
23.251165	12.449308	23.251165	6.612111										
23.252831	12.412617	23.252831	6.61068										
23.254496	12.375798	23.254496	6.609209										
23.256159	12.340458	23.256159	6.607775										
23.257824	12.305698	23.257824	6.606406										
23.259489	12.27069	23.259489	6.605059										
23.261154	12.235047	23.261154	6.603707										
23.262819	12.199533	23.262819	6.602339										
23.264484	12.163126	23.264484	6.601016										
23.26615	12.126903	23.26615	6.599667										
23.267815	12.091742	23.267815	6.598299										
23.269478	12.056464	23.269478	6.596913										
23.271143	12.020997	23.271143	6.595566										
23.272808	11.986547	23.272808	6.594217										
23.274473	11.951282	23.274473	6.592888										
23.276138	11.916636	23.276138	6.591603										
23.277803	11.880935	23.277803	6.590382										
23.279469	11.843518	23.279469	6.589201										
23.281134	11.807671	23.281134	6.587956										
23.282797	11.772901	23.282797	6.586641										
23.284462	11.736337	23.284462	6.585443										
23.286127	11.700788	23.286127	6.58421										
23.287792	11.665799	23.287792	6.58305										
23.289457	11.632579	23.289457	6.581912										
23.291122	11.601744	23.291122	6.5808										
23.292788	11.567124	23.292788	6.579616										
23.294453	11.53268	23.294453	6.578469										
23.296118	11.498575	23.296118	6.577318										
23.297781	11.464958	23.297781	6.576118										
23.299446	11.430056	23.299446	6.574971										
23.301111	11.395809	23.301111	6.573773										
23.302776	11.36136	23.302776	6.572588										
23.304441	11.325891	23.304441	6.57145										
23.306107	11.291601	23.306107	6.570362										
23.307772	11.257742	23.307772	6.569261										
23.309437	11.223776	23.309437	6.568243										
23.3111	11.190529	23.3111	6.567226										
23.312765	11.157156	23.312765	6.566142										
23.31443	11.12189	23.31443	6.565014										
23.316095	11.087637	23.316095	6.563926										
23.31776	11.054494	23.31776	6.562847										
23.319426	11.021145	23.319426	6.561797										
23.321091	10.989029	23.321091	6.560818										
23.322756	10.956799	23.322756	6.559879										
23.324419	10.923233	23.324419	6.558878										
23.326084	10.890516	23.326084	6.557899										
23.327749	10.85688	23.327749	6.556898										
23.329414	10.822643	23.329414	6.55581										
23.331079	10.787701	23.331079	6.554785										
23.332745	10.75338	23.332745	6.553818										
23.33441	10.72121	23.33441	6.552779										
23.336075	10.688869	23.336075	6.551718										
23.337738	10.656385	23.337738	6.550689										
23.339403	10.622341	23.339403	6.549717										
23.341068	10.589	23.341068	6.54868										
23.342733	10.555214	23.342733	6.547695										
23.344398	10.524516	23.344398	6.546829										
23.346064	10.493361	23.346064	6.545907										
23.347729	10.460732	23.347729	6.544895										
23.349394	10.427836	23.349394	6.543876										
23.351057	10.395136	23.351057	6.542849										
23.352722	10.36213	23.352722	6.541888										
23.354387	10.328539	23.354387	6.540956										
23.356052	10.295089	23.356052	6.540029										
23.357718	10.261447	23.357718	6.539111										
23.359383	10.227931	23.359383	6.538195										
23.361048	10.194452	23.361048	6.537258										
23.362713	10.161629	23.362713	6.536319										
23.364376	10.129016	23.364376	6.535393										
23.366041	10.096413	23.366041	6.534504										
23.367706	10.064662	23.367706	6.533653										
23.369371	10.032293	23.369371	6.532838										
23.371037	9.999865	23.371037	6.532049										
23.372702	9.968256	23.372702	6.531252										
23.374367	9.936056	23.374367	6.530526										
23.376032	9.903666	23.376032	6.529757										
23.377695	9.870741	23.377695	6.52893										
23.37936	9.837438	23.37936	6.528057										
23.381025	9.804193	23.381025	6.527184										
23.38269	9.771751	23.38269	6.526363										
23.384356	9.740252	23.384356	6.525512										
23.386021	9.708135	23.386021	6.524691										
23.387686	9.67658	23.387686	6.523895										
23.389351	9.646144	23.389351	6.523054										
23.391014	9.614805	23.391014	6.522208										
23.392679	9.582417	23.392679	6.521374										
23.394344	9.549722	23.394344	6.520576										
23.396009	9.518628	23.396009	6.519819										
23.397675	9.491287	23.397675	6.519085										
23.39934	9.463171	23.39934	6.518358										
23.401005	9.432777	23.401005	6.517625										
23.40267	9.402586	23.40267	6.516901										
23.404333	9.372115	23.404333	6.516198										
23.405998	9.340729	23.405998	6.51551										
23.407663	9.309735	23.407663	6.514802										
23.409328	9.277747	23.409328	6.514078										
23.410994	9.246483	23.410994	6.513353										
23.412659	9.216002	23.412659	6.512613										
23.414324	9.185252	23.414324	6.511856										
23.415989	9.155419	23.415989	6.511066										
23.417652	9.125002	23.417652	6.510356										
23.419317	9.094776	23.419317	6.509668										
23.420982	9.065734	23.420982	6.508967										
23.422647	9.037124	23.422647	6.508266										
23.424313	9.007723	23.424313	6.507596										
23.425978	8.978965	23.425978	6.5069										
23.427643	8.950368	23.427643	6.506124										
23.429308	8.921062	23.429308	6.505386										
23.430971	8.89055	23.430971	6.504683										
23.432636	8.861669	23.432636	6.504017										
23.434301	8.833134	23.434301	6.503362										
23.435966	8.803728	23.435966	6.502734										
23.437632	8.773335	23.437632	6.502093										
23.439297	8.743044	23.439297	6.501383										
23.440962	8.713426	23.440962	6.500651										
23.442627	8.683711	23.442627	6.499969										
23.44429	8.654083	23.44429	6.499362										
23.445955	8.625217	23.445955	6.498716										
23.44762	8.597102	23.44762	6.49805										
23.449286	8.569159	23.449286	6.497431										
23.450951	8.543364	23.450951	6.496843										
23.452616	8.516888	23.452616	6.496233										
23.454281	8.489471	23.454281	6.495586										
23.455946	8.462132	23.455946	6.49493										
23.457609	8.433855	23.457609	6.494308										
23.459274	8.405316	23.459274	6.49369										
23.460939	8.377418	23.460939	6.493068										
23.462605	8.349717	23.462605	6.492486										
23.46427	8.322369	23.46427	6.491965										
23.465935	8.294802	23.465935	6.491413										
23.4676	8.266341	23.4676	6.490855										
23.469265	8.23866	23.469265	6.49028										
23.470928	8.211022	23.470928	6.489654										
23.472593	8.184029	23.472593	6.489016										
23.474258	8.15712	23.474258	6.488401										
23.475924	8.129457	23.475924	6.487853										
23.477589	8.102182	23.477589	6.487301										
23.479254	8.076948	23.479254	6.48673										
23.480919	8.051119	23.480919	6.486187										
23.482584	8.023685	23.482584	6.485634										
23.484247	7.997635	23.484247	6.485046										
23.485912	7.971947	23.485912	6.48447										
23.487577	7.945101	23.487577	6.48392										
23.489243	7.918378	23.489243	6.483368										
23.490908	7.892865	23.490908	6.482798										
23.492573	7.867819	23.492573	6.482234										
23.494238	7.84292	23.494238	6.481742										
23.495903	7.817278	23.495903	6.481219										
23.497566	7.791618	23.497566	6.480702										
23.499231	7.766334	23.499231	6.480165										
23.500896	7.741289	23.500896	6.479618										
23.502562	7.716499	23.502562	6.479097										
23.504227	7.693409	23.504227	6.478612										
23.505892	7.670151	23.505892	6.478149										
23.507557	7.646054	23.507557	6.477662										
23.509222	7.621884	23.509222	6.477142										
23.510885	7.597501	23.510885	6.476617										
23.51255	7.573736	23.51255	6.476138										
23.514215	7.550039	23.514215	6.475696										
23.515881	7.525628	23.515881	6.475235										
23.517546	7.502024	23.517546	6.474777										
23.519211	7.479455	23.519211	6.474325										
23.520876	7.455611	23.520876	6.473922										
23.522541	7.431706	23.522541	6.473505										
23.524204	7.409649	23.524204	6.473062										
23.525869	7.386868	23.525869	6.472665										
23.527534	7.363571	23.527534	6.472267										
23.5292	7.340415	23.5292	6.471836										
23.530865	7.317308	23.530865	6.471389										
23.53253	7.293848	23.53253	6.470988										
23.534195	7.2691	23.534195	6.470599										
23.53586	7.24481	23.53586	6.4702										
23.537523	7.221693	23.537523	6.469808										
23.539188	7.198092	23.539188	6.469343										
23.540854	7.175214	23.540854	6.468915										
23.542519	7.153195	23.542519	6.468472										
23.544184	7.131122	23.544184	6.468039										
23.545849	7.109344	23.545849	6.467653										
23.547514	7.086834	23.547514	6.467294										
23.549179	7.06463	23.549179	6.466948										
23.550842	7.042747	23.550842	6.466577										
23.552507	7.020393	23.552507	6.466245										
23.554173	6.997252	23.554173	6.46594										
23.555838	6.975026	23.555838	6.465566										
23.557503	6.954227	23.557503	6.465199										
23.559168	6.933287	23.559168	6.464846										
23.560833	6.91159	23.560833	6.46445										
23.562498	6.890537	23.562498	6.463981										
23.564161	6.869727	23.564161	6.463504										
23.565826	6.848263	23.565826	6.463077										
23.567492	6.827201	23.567492	6.462665										
23.569157	6.805549	23.569157	6.462249										
23.570822	6.784163	23.570822	6.461884										
23.572487	6.764437	23.572487	6.461559										
23.574152	6.744179	23.574152	6.46126										
23.575817	6.723819	23.575817	6.460914										
23.57748	6.703371	23.57748	6.460526										
23.579145	6.683182	23.579145	6.460169										
23.580811	6.664462	23.580811	6.459841										
23.582476	6.644947	23.582476	6.459469										
23.584141	6.624609	23.584141	6.459085										
23.585806	6.604877	23.585806	6.458727										
23.587471	6.584974	23.587471	6.458407										
23.589136	6.564576	23.589136	6.458127										
23.590799	6.545053	23.590799	6.457817										
23.592464	6.52625	23.592464	6.45742										
23.59413	6.507146	23.59413	6.457031										
23.595795	6.488101	23.595795	6.456715										
23.59746	6.469918	23.59746	6.456363										
23.599125	6.451895	23.599125	6.455945										
23.60079	6.432999	23.60079	6.45554										
23.602455	6.413642	23.602455	6.455179										
23.604118	6.393741	23.604118	6.454834										
23.605783	6.373695	23.605783	6.454538										
23.607449	6.354458	23.607449	6.454188										
23.609114	6.335146	23.609114	6.453821										
23.610779	6.318058	23.610779	6.453508										
23.612444	6.301506	23.612444	6.453191										
23.614109	6.282661	23.614109	6.45286										
23.615774	6.264021	23.615774	6.45249										
23.617437	6.246395	23.617437	6.452084										
23.619102	6.229136	23.619102	6.451718										
23.620768	6.211566	23.620768	6.451398										
23.622433	6.192952	23.622433	6.451103										
23.624098	6.174557	23.624098	6.450811										
23.625763	6.156559	23.625763	6.450476										
23.627428	6.138696	23.627428	6.450121										
23.629093	6.120634	23.629093	6.449811										
23.630756	6.10313	23.630756	6.449526										
23.632421	6.085474	23.632421	6.449254										
23.634087	6.067897	23.634087	6.448989										
23.635752	6.051488	23.635752	6.44872										
23.637417	6.035778	23.637417	6.448427										
23.639082	6.019381	23.639082	6.448133										
23.640747	6.002432	23.640747	6.44788										
23.642412	5.985985	23.642412	6.447609										
23.644075	5.969407	23.644075	6.447299										
23.645741	5.953265	23.645741	6.446943										
23.647406	5.937859	23.647406	6.446569										
23.649071	5.922007	23.649071	6.446223										
23.650736	5.906539	23.650736	6.445895										
23.652401	5.890819	23.652401	6.445559										
23.654066	5.875187	23.654066	6.445265										
23.655731	5.859807	23.655731	6.444998										
23.657394	5.84432	23.657394	6.444748										
23.65906	5.829847	23.65906	6.444539										
23.660725	5.814492	23.660725	6.44433										
23.66239	5.799215	23.66239	6.444133										
23.664055	5.78519	23.664055	6.44391										
23.66572	5.771733	23.66572	6.443625										
23.667385	5.757833	23.667385	6.443296										
23.66905	5.743572	23.66905	6.442951										
23.670713	5.730074	23.670713	6.442639										
23.672379	5.716355	23.672379	6.442356										
23.674044	5.702405	23.674044	6.442048										
23.675709	5.687768	23.675709	6.441775										
23.677374	5.672897	23.677374	6.441488										
23.679039	5.657808	23.679039	6.441164										
23.680704	5.642724	23.680704	6.440878										
23.682369	5.628962	23.682369	6.440541										
23.684032	5.616104	23.684032	6.440191										
23.685698	5.60393	23.685698	6.439889										
23.687363	5.590888	23.687363	6.439608										
23.689028	5.577182	23.689028	6.439331										
23.690693	5.564116	23.690693	6.439077										
23.692358	5.551233	23.692358	6.438792										
23.694023	5.538457	23.694023	6.438478										
23.695688	5.52539	23.695688	6.438133										
23.697351	5.512238	23.697351	6.437816										
23.699017	5.499393	23.699017	6.437568										
23.700682	5.486168	23.700682	6.437333										
23.702347	5.473804	23.702347	6.437072										
23.704012	5.46158	23.704012	6.436755										
23.705677	5.448412	23.705677	6.436521										
23.707342	5.435593	23.707342	6.436288										
23.709007	5.423437	23.709007	6.435995										
23.71067	5.410815	23.71067	6.435751										
23.712336	5.398677	23.712336	6.435519										
23.714001	5.386521	23.714001	6.435251										
23.715666	5.37487	23.715666	6.434994										
23.717331	5.364542	23.717331	6.434764										
23.718996	5.353908	23.718996	6.434536										
23.720661	5.342431	23.720661	6.434314										
23.722326	5.33045	23.722326	6.434093										
23.723989	5.318847	23.723989	6.433858										
23.725655	5.307776	23.725655	6.433636										
23.72732	5.295829	23.72732	6.433397										
23.728985	5.284655	23.728985	6.433127										
23.73065	5.274113	23.73065	6.432871										
23.732315	5.26309	23.732315	6.432653										
23.73398	5.251985	23.73398	6.432458										
23.735645	5.241147	23.735645	6.43227										
23.737309	5.231061	23.737309	6.432091										
23.738974	5.221528	23.738974	6.431892										
23.740639	5.212047	23.740639	6.431659										
23.742304	5.201665	23.742304	6.431447										
23.743969	5.190776	23.743969	6.431252										
23.745634	5.17998	23.745634	6.431094										
23.747299	5.170064	23.747299	6.430915										
23.748964	5.159877	23.748964	6.430669										
23.750628	5.149965	23.750628	6.430398										
23.752293	5.140455	23.752293	6.430172										
23.753958	5.129806	23.753958	6.429967										
23.755623	5.119612	23.755623	6.429731										
23.757288	5.109161	23.757288	6.429512										
23.758953	5.098327	23.758953	6.42933										
23.760618	5.088444	23.760618	6.429163										
23.762283	5.07938	23.762283	6.428996										
23.763947	5.070218	23.763947	6.428835										
23.765612	5.059844	23.765612	6.428651										
23.767277	5.049381	23.767277	6.428415										
23.768942	5.040282	23.768942	6.428248										
23.770607	5.032418	23.770607	6.428096										
23.772272	5.023952	23.772272	6.427918										
23.773937	5.014487	23.773937	6.427776										
23.775602	5.005266	23.775602	6.427609										
23.777266	4.995795	23.777266	6.427399										
23.778931	4.986219	23.778931	6.427169										
23.780596	4.975587	23.780596	6.42698										
23.782261	4.964775	23.782261	6.426799										
23.783926	4.956577	23.783926	6.426573										
23.785591	4.948875	23.785591	6.426382										
23.787256	4.940339	23.787256	6.426242										
23.788921	4.931721	23.788921	6.426095										
23.790585	4.922674	23.790585	6.425944										
23.79225	4.913988	23.79225	6.425765										
23.793915	4.90599	23.793915	6.425588										
23.79558	4.898418	23.79558	6.425447										
23.797245	4.890417	23.797245	6.425257										
23.79891	4.88309	23.79891	6.425026										
23.800575	4.875929	23.800575	6.424829										
23.80224	4.867728	23.80224	6.424654										
23.803904	4.859681	23.803904	6.424448										
23.805569	4.852381	23.805569	6.424219										
23.807234	4.845263	23.807234	6.424053										
23.808899	4.838287	23.808899	6.423924										
23.810564	4.831379	23.810564	6.423714										
23.812229	4.823463	23.812229	6.42348										
23.813894	4.816347	23.813894	6.423299										
23.815559	4.809582	23.815559	6.423153										
23.817223	4.802684	23.817223	6.423009										
23.818888	4.795673	23.818888	6.422852										
23.820553	4.788307	23.820553	6.422663										
23.822218	4.781991	23.822218	6.422453										
23.823883	4.776007	23.823883	6.422276										
23.825548	4.768769	23.825548	6.422131										
23.827213	4.760979	23.827213	6.421956										
23.828878	4.754329	23.828878	6.421736										
23.830542	4.747415	23.830542	6.421598										
23.832207	4.741066	23.832207	6.421507										
23.833872	4.734927	23.833872	6.421371										
23.835537	4.727665	23.835537	6.42124										
23.837202	4.720323	23.837202	6.421124										
23.838867	4.714511	23.838867	6.421007										
23.840532	4.70892	23.840532	6.420848										
23.842197	4.702567	23.842197	6.420703										
23.843861	4.696485	23.843861	6.420572										
23.845526	4.691437	23.845526	6.420381										
23.847191	4.686064	23.847191	6.420196										
23.848856	4.68049	23.848856	6.420032										
23.850521	4.674255	23.850521	6.41981										
23.852186	4.666895	23.852186	6.419626										
23.853851	4.659876	23.853851	6.419506										
23.855516	4.653059	23.855516	6.419381										
23.85718	4.646776	23.85718	6.419226										
23.858845	4.640813	23.858845	6.419039										
23.86051	4.635325	23.86051	6.418859										
23.862175	4.631129	23.862175	6.418719										
23.86384	4.626535	23.86384	6.418584										
23.865505	4.621613	23.865505	6.418451										
23.86717	4.616857	23.86717	6.418323										
23.868835	4.611688	23.868835	6.418162										
23.870501	4.605423	23.870501	6.418019										
23.872164	4.6	23.872164	6.417858										
23.873829	4.595465	23.873829	6.417696										
23.875494	4.590395	23.875494	6.417565										
23.877159	4.585973	23.877159	6.417446										
23.878824	4.581566	23.878824	6.417356										
23.880489	4.576084	23.880489	6.417264										
23.882154	4.570108	23.882154	6.417138										
23.88382	4.565052	23.88382	6.416976										
23.885483	4.561276	23.885483	6.416828										
23.887148	4.556413	23.887148	6.41669										
23.888813	4.551667	23.888813	6.416584										
23.890478	4.547119	23.890478	6.416475										
23.892143	4.541782	23.892143	6.416373										
23.893808	4.537085	23.893808	6.416227										
23.895473	4.534312	23.895473	6.416034										
23.897139	4.531227	23.897139	6.415839										
23.898802	4.527931	23.898802	6.4157										
23.900467	4.524421	23.900467	6.415623										
23.902132	4.520332	23.902132	6.415512										
23.903797	4.516039	23.903797	6.41539										
23.905462	4.511445	23.905462	6.415243										
23.907127	4.507092	23.907127	6.415068										
23.908792	4.503236	23.908792	6.41493										
23.910458	4.499287	23.910458	6.414741										
23.912121	4.495931	23.912121	6.414563										
23.913786	4.493101	23.913786	6.41444										
23.915451	4.489891	23.915451	6.41431										
23.917116	4.487102	23.917116	6.414203										
23.918781	4.484385	23.918781	6.414123										
23.920446	4.481992	23.920446	6.413988										
23.922112	4.478926	23.922112	6.41386										
23.923777	4.475381	23.923777	6.41378										
23.92544	4.472116	23.92544	6.4137										
23.927105	4.468035	23.927105	6.413567										
23.92877	4.464163	23.92877	6.41347										
23.930435	4.4607	23.930435	6.413318										
23.9321	4.457082	23.9321	6.413231										
23.933765	4.455275	23.933765	6.413099										
23.935431	4.453438	23.935431	6.412965										
23.937096	4.450694	23.937096	6.412823										
23.938759	4.446839	23.938759	6.41269										
23.940424	4.442433	23.940424	6.412603										
23.942089	4.438608	23.942089	6.412493										
23.943754	4.437098	23.943754	6.412371										
23.945419	4.434244	23.945419	6.412255										
23.947084	4.430909	23.947084	6.412182										
23.94875	4.428627	23.94875	6.412096										
23.950415	4.426054	23.950415	6.411999										
23.952078	4.423952	23.952078	6.411933										
23.953743	4.422224	23.953743	6.411871										
23.955408	4.420514	23.955408	6.411798										
23.957073	4.418625	23.957073	6.411693										
23.958738	4.415429	23.958738	6.411598										
23.960403	4.412566	23.960403	6.411499										
23.962069	4.410116	23.962069	6.411427										
23.963734	4.408314	23.963734	6.411377										
23.965397	4.406452	23.965397	6.411311										
23.967062	4.40412	23.967062	6.411259										
23.968727	4.401074	23.968727	6.411205										
23.970392	4.398928	23.970392	6.411126										
23.972057	4.397696	23.972057	6.411078										
23.973722	4.396019	23.973722	6.411031										
23.975388	4.393069	23.975388	6.410908										
23.977053	4.391067	23.977053	6.410851										
23.978716	4.388867	23.978716	6.410791										
23.980381	4.388221	23.980381	6.410686										
23.982046	4.387468	23.982046	6.410639										
23.983711	4.38581	23.983711	6.410581										
23.985376	4.383848	23.985376	6.410498										
23.987041	4.381633	23.987041	6.410389										
23.988707	4.380713	23.988707	6.410295										
23.990372	4.380581	23.990372	6.410197										
23.992035	4.378675	23.992035	6.410081										
23.9937	4.376925	23.9937	6.409929										
23.995365	4.375351	23.995365	6.409773										
23.99703	4.37377	23.99703	6.40965										
23.998695	4.370869	23.998695	6.409607										
24.00036	4.369724	24.00036	6.409605										
24.002026	4.368734	24.002026	6.409519										
24.003691	4.367159	24.003691	6.409413										
24.005354	4.366066	24.005354	6.409316										
24.007019	4.365746	24.007019	6.409221										
24.008684	4.365438	24.008684	6.409168										
24.010349	4.365611	24.010349	6.4091										
24.012014	4.365569	24.012014	6.409036										
24.01368	4.363489	24.01368	6.40894										
24.015345	4.361937	24.015345	6.408861										
24.01701	4.36184	24.01701	6.408791										
24.018673	4.361569	24.018673	6.408705										
24.020338	4.361303	24.020338	6.408595										
24.022003	4.36091	24.022003	6.408518										
24.023668	4.361311	24.023668	6.408381										
24.025333	4.361322	24.025333	6.408223										
24.026999	4.36088	24.026999	6.408069										
24.028664	4.360687	24.028664	6.407967										
24.030329	4.359791	24.030329	6.407887										
24.031992	4.358907	24.031992	6.407769										
24.033657	4.358121	24.033657	6.407639										
24.035322	4.35711	24.035322	6.407508										
24.036987	4.357079	24.036987	6.407404										
24.038652	4.3572	24.038652	6.407358										
24.040318	4.358046	24.040318	6.407261										
24.041983	4.35815	24.041983	6.407187										
24.043648	4.358009	24.043648	6.407088										
24.045311	4.358659	24.045311	6.407023										
24.046976	4.358199	24.046976	6.406902										
24.048641	4.358545	24.048641	6.406814										
24.050306	4.358489	24.050306	6.406787										
24.051971	4.357939	24.051971	6.406703										
24.053637	4.356899	24.053637	6.406631										
24.055302	4.356907	24.055302	6.40656										
24.056967	4.357765	24.056967	6.406435										
24.05863	4.357146	24.05863	6.406325										
24.060295	4.355567	24.060295	6.406197										
24.06196	4.354883	24.06196	6.406159										
24.063625	4.354173	24.063625	6.406106										
24.06529	4.353472	24.06529	6.40605										
24.066956	4.353292	24.066956	6.405942										
24.068621	4.353751	24.068621	6.405879										
24.070286	4.355046	24.070286	6.405875										
24.071949	4.355607	24.071949	6.4058										
24.073614	4.35597	24.073614	6.405786										
24.075279	4.357614	24.075279	6.405755										
24.076944	4.359709	24.076944	6.40568										
24.078609	4.361039	24.078609	6.405581										
24.080275	4.361217	24.080275	6.405452										
24.08194	4.361268	24.08194	6.405343										
24.083605	4.361505	24.083605	6.405279										
24.085268	4.361911	24.085268	6.405234										
24.086933	4.362476	24.086933	6.405163										
24.088598	4.363015	24.088598	6.405123										
24.090263	4.363197	24.090263	6.405066										
24.091928	4.363884	24.091928	6.405051										
24.093594	4.366451	24.093594	6.405032										
24.095259	4.36905	24.095259	6.405014										
24.096924	4.371416	24.096924	6.404972										
24.098587	4.372885	24.098587	6.404957										
24.100252	4.374457	24.100252	6.404894										
24.101917	4.377104	24.101917	6.404789										
24.103582	4.378923	24.103582	6.404751										
24.105247	4.38055	24.105247	6.404663										
24.106913	4.381652	24.106913	6.404557										
24.108578	4.382512	24.108578	6.404482										
24.110243	4.382894	24.110243	6.404366										
24.111906	4.383602	24.111906	6.404227										
24.113571	4.386776	24.113571	6.404159										
24.115236	4.388581	24.115236	6.404069										
24.116901	4.389144	24.116901	6.403983										
24.118567	4.391055	24.118567	6.403898										
24.120232	4.393152	24.120232	6.403834										
24.121897	4.395051	24.121897	6.403701										
24.123562	4.397123	24.123562	6.403531										
24.125225	4.398483	24.125225	6.403344										
24.12689	4.401103	24.12689	6.403274										
24.128555	4.403106	24.128555	6.403284										
24.13022	4.405746	24.13022	6.403215										
24.131886	4.407714	24.131886	6.40312										
24.133551	4.408887	24.133551	6.403049										
24.135216	4.409115	24.135216	6.402999										
24.136881	4.409542	24.136881	6.402915										
24.138544	4.410134	24.138544	6.402818										
24.140209	4.4117	24.140209	6.402745										
24.141874	4.414562	24.141874	6.402673										
24.143539	4.416191	24.143539	6.402676										
24.145205	4.418134	24.145205	6.402637										
24.14687	4.420955	24.14687	6.402576										
24.148535	4.423939	24.148535	6.40252										
24.1502	4.42819	24.1502	6.402511										
24.151863	4.431161	24.151863	6.4024										
24.153528	4.432334	24.153528	6.402251										
24.155193	4.432436	24.155193	6.402236										
24.156858	4.432606	24.156858	6.402148										
24.158524	4.435402	24.158524	6.402098										
24.160189	4.4359	24.160189	6.402081										
24.161854	4.437025	24.161854	6.402069										
24.163519	4.438575	24.163519	6.402013										
24.165182	4.441399	24.165182	6.401938										
24.166847	4.444435	24.166847	6.401826										
24.168512	4.445683	24.168512	6.401766										
24.170177	4.447425	24.170177	6.401772										
24.171843	4.448663	24.171843	6.401739										
24.173508	4.450215	24.173508	6.401695										
24.175173	4.453393	24.175173	6.401609										
24.176838	4.456627	24.176838	6.401586										
24.178501	4.460223	24.178501	6.401539										
24.180166	4.462646	24.180166	6.401469										
24.181831	4.46418	24.181831	6.401423										
24.183496	4.465378	24.183496	6.401415										
24.185162	4.467464	24.185162	6.401397										
24.186827	4.469927	24.186827	6.401332										
24.188492	4.472505	24.188492	6.401318										
24.190157	4.47355	24.190157	6.401313										
24.19182	4.474886	24.19182	6.401238										
24.193485	4.477694	24.193485	6.401158										
24.19515	4.481592	24.19515	6.401111										
24.196815	4.485609	24.196815	6.401064										
24.198481	4.489159	24.198481	6.401051										
24.200146	4.492854	24.200146	6.401039										
24.201811	4.497394	24.201811	6.400983										
24.203476	4.500008	24.203476	6.400928										
24.205139	4.502741	24.205139	6.400863										
24.206804	4.50527	24.206804	6.400767										
24.208469	4.509221	24.208469	6.400688										
24.210135	4.512018	24.210135	6.400576										
24.2118	4.514644	24.2118	6.40053										
24.213465	4.517864	24.213465	6.40042										
24.21513	4.522403	24.21513	6.400371										
24.216795	4.525908	24.216795	6.400244										
24.218458	4.528864	24.218458	6.400141										
24.220123	4.531473	24.220123	6.400064										
24.221788	4.535231	24.221788	6.400022										
24.223454	4.538953	24.223454	6.399988										
24.225119	4.5429	24.225119	6.399971										
24.226784	4.547389	24.226784	6.399924										
24.228449	4.549972	24.228449	6.399838										
24.230114	4.551389	24.230114	6.399758										
24.231777	4.555906	24.231777	6.399663										
24.233442	4.559134	24.233442	6.399499										
24.235107	4.562807	24.235107	6.399391										
24.236773	4.566018	24.236773	6.399344										
24.238438	4.567654	24.238438	6.399254										
24.240103	4.57067	24.240103	6.399235										
24.241768	4.572368	24.241768	6.39917										
24.243433	4.574824	24.243433	6.399084										
24.245096	4.578496	24.245096	6.399032										
24.246761	4.582691	24.246761	6.398912										
24.248426	4.585433	24.248426	6.398844										
24.250092	4.588965	24.250092	6.398759										
24.251757	4.59312	24.251757	6.39873										
24.253422	4.597154	24.253422	6.398658										
24.255087	4.600608	24.255087	6.398649										
24.256752	4.60335	24.256752	6.398644										
24.258415	4.606596	24.258415	6.398563										
24.26008	4.61054	24.26008	6.398547										
24.261745	4.61312	24.261745	6.39857										
24.263411	4.616302	24.263411	6.398457										
24.265076	4.620823	24.265076	6.398427										
24.266741	4.624704	24.266741	6.39844										
24.268406	4.627902	24.268406	6.398406										
24.270071	4.631725	24.270071	6.398321										
24.271734	4.636888	24.271734	6.398262										
24.273399	4.639816	24.273399	6.398236										
24.275064	4.643231	24.275064	6.398238										
24.27673	4.64662	24.27673	6.3982										
24.278395	4.650277	24.278395	6.398154										
24.28006	4.654524	24.28006	6.398055										
24.281725	4.658401	24.281725	6.398032										
24.28339	4.663247	24.28339	6.397951										
24.285053	4.667612	24.285053	6.397875										
24.286718	4.670778	24.286718	6.397881										
24.288383	4.674032	24.288383	6.397817										
24.290049	4.677999	24.290049	6.397676										
24.291714	4.679993	24.291714	6.397606										
24.293379	4.683166	24.293379	6.397557										
24.295044	4.687849	24.295044	6.397488										
24.296709	4.692656	24.296709	6.397448										
24.298372	4.696237	24.298372	6.397422										
24.300037	4.699926	24.300037	6.397413										
24.301702	4.703887	24.301702	6.397431										
24.303368	4.709505	24.303368	6.397375										
24.305033	4.715024	24.305033	6.397285										
24.306698	4.720059	24.306698	6.397199										
24.308363	4.72546	24.308363	6.397114										
24.310028	4.728981	24.310028	6.397116										
24.311691	4.733703	24.311691	6.397113										
24.313356	4.736766	24.313356	6.397034										
24.315022	4.741042	24.315022	6.396996										
24.316687	4.746173	24.316687	6.396985										
24.318352	4.751118	24.318352	6.396964										
24.320017	4.755457	24.320017	6.396937										
24.321682	4.760519	24.321682	6.396904										
24.323347	4.765562	24.323347	6.396838										
24.32501	4.771211	24.32501	6.396805										
24.326675	4.775807	24.326675	6.396869										
