Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
11.98773	36.905411	23.983379	8.729988									11.994961	-0.056422
11.988562	36.931076	23.985044	8.730046									11.995792	-0.056275
11.989393	36.95681	23.986708	8.730161									11.996624	-0.056129
11.990225	36.982952	23.988371	8.730257									11.997456	-0.055983
11.991056	37.009308	23.990034	8.730381									11.998287	-0.055836
11.991888	37.034668	23.991697	8.73051									11.999119	-0.05569
11.992721	37.05999	23.993362	8.730609									11.999951	-0.055544
11.993552	37.085968	23.995026	8.730704									12.000783	-0.055397
11.994384	37.111595	23.996689	8.730722									12.001615	-0.055251
11.995215	37.137093	23.998352	8.730795									12.002446	-0.055105
11.996047	37.162739	24.000015	8.730959									12.003278	-0.055105
11.996879	37.188686	24.00168	8.731086									12.004109	-0.055105
11.997711	37.215073	24.003344	8.731123									12.004942	-0.055105
11.998543	37.241425	24.005007	8.731096									12.005774	-0.055105
11.999374	37.267208	24.00667	8.731108									12.006605	-0.055105
12.000206	37.292892	24.008333	8.731104									12.007437	-0.055105
12.001038	37.318073	24.009998	8.731112									12.008268	-0.055105
12.00187	37.342628	24.011662	8.731132									12.009101	-0.055105
12.002702	37.36795	24.013325	8.731161									12.009933	-0.055105
12.003533	37.393707	24.014988	8.731235									12.010764	-0.055105
12.004365	37.419685	24.016651	8.731314									12.011596	-0.055105
12.005197	37.444916	24.018316	8.731371									12.012427	-0.055105
12.006028	37.469784	24.019979	8.73144									12.013259	-0.055105
12.006861	37.494972	24.021643	8.731508									12.014091	-0.055105
12.007692	37.519238	24.023306	8.731586									12.014923	-0.055105
12.008524	37.544014	24.024969	8.731638									12.015755	-0.055105
12.009356	37.569016	24.026634	8.731671									12.016586	-0.055105
12.010187	37.592503	24.028297	8.731736									12.017418	-0.055105
12.011019	37.614883	24.029961	8.731775									12.01825	-0.055105
12.011851	37.636951	24.031624	8.731809									12.019082	-0.055105
12.012683	37.659641	24.033287	8.731903									12.019914	-0.054959
12.013515	37.68409	24.034952	8.732019									12.020745	-0.054813
12.014346	37.708786	24.036615	8.732106									12.021577	-0.054667
12.015178	37.733036	24.038279	8.732221									12.022408	-0.054521
12.01601	37.757538	24.039942	8.732315									12.02324	-0.054375
12.016842	37.781563	24.041605	8.732388									12.024073	-0.054229
12.017673	37.80624	24.04327	8.732487									12.024904	-0.054083
12.018505	37.830505	24.044933	8.732553									12.025736	-0.053937
12.019337	37.85453	24.046597	8.732572									12.026567	-0.053791
12.020168	37.878525	24.04826	8.732662									12.027399	-0.053645
12.021001	37.902523	24.049923	8.732785									12.028232	-0.053645
12.021832	37.926922	24.051588	8.732862									12.029063	-0.053645
12.022664	37.951824	24.053251	8.732934									12.029895	-0.053645
12.023496	37.976204	24.054914	8.733071									12.030726	-0.053645
12.024327	38.001381	24.056578	8.73323									12.031558	-0.053645
12.025159	38.025795	24.058241	8.733396									12.03239	-0.053645
12.025991	38.050125	24.059906	8.733476									12.033222	-0.053645
12.026823	38.074757	24.061569	8.733543									12.034054	-0.053645
12.027655	38.099594	24.063232	8.733637									12.034885	-0.053645
12.028486	38.124523	24.064896	8.733759									12.035717	-0.053645
12.029318	38.149822	24.066559	8.733874									12.036549	-0.053645
12.030149	38.174702	24.068224	8.733988									12.03738	-0.053645
12.030982	38.199173	24.069887	8.734066									12.038213	-0.053645
12.031814	38.222809	24.07155	8.734132									12.039044	-0.053645
12.032645	38.246189	24.073214	8.734223									12.039876	-0.053645
12.033477	38.270073	24.074877	8.734225									12.040708	-0.053645
12.034308	38.294102	24.076542	8.734163									12.041539	-0.053645
12.035141	38.317638	24.078205	8.734111									12.042371	-0.053645
12.035973	38.341152	24.079868	8.734014									12.043203	-0.053645
12.036804	38.365204	24.081532	8.734042									12.044035	-0.053645
12.037636	38.388905	24.083195	8.734095									12.044867	-0.053645
12.038467	38.412575	24.08486	8.734121									12.045698	-0.053645
12.039299	38.435684	24.086523	8.734165									12.04653	-0.053645
12.040132	38.458672	24.088186	8.734165									12.047362	-0.053645
12.040963	38.48246	24.089849	8.734234									12.048194	-0.053645
12.041795	38.506359	24.091513	8.734387									12.049026	-0.053645
12.042626	38.5299	24.093178	8.734431									12.049857	-0.053645
12.043458	38.553982	24.094841	8.734523									12.050689	-0.053645
12.04429	38.577801	24.096504	8.734529									12.05152	-0.053645
12.045122	38.601341	24.098167	8.734583									12.052353	-0.053645
12.045954	38.624687	24.099831	8.734639									12.053185	-0.053499
12.046785	38.647621	24.101496	8.734712									12.054016	-0.053353
12.047617	38.670311	24.103159	8.734757									12.054848	-0.053208
12.048449	38.692661	24.104822	8.734734									12.055679	-0.053062
12.04928	38.715698	24.106485	8.734713									12.056511	-0.052916
12.050113	38.738804	24.108149	8.73473									12.057343	-0.052771
12.050944	38.761635	24.109812	8.734784									12.058175	-0.052625
12.051776	38.784939	24.111477	8.734814									12.059007	-0.05248
12.052608	38.807503	24.11314	8.734861									12.059838	-0.052334
12.053439	38.830406	24.114803	8.734921									12.06067	-0.052188
12.054272	38.854195	24.116467	8.734917									12.061502	-0.052188
12.055103	38.877743	24.11813	8.734939									12.062334	-0.052188
12.055935	38.900963	24.119795	8.734945									12.063166	-0.052188
12.056767	38.923447	24.121458	8.735009									12.063997	-0.052188
12.057598	38.945866	24.123121	8.735077									12.064829	-0.052188
12.05843	38.968815	24.124784	8.735203									12.06566	-0.052188
12.059262	38.991585	24.126448	8.735288									12.066493	-0.052188
12.060094	39.013859	24.128113	8.735428									12.067325	-0.052188
12.060925	39.03561	24.129776	8.735525									12.068156	-0.052188
12.061757	39.05735	24.131439	8.735557									12.068988	-0.052188
12.062589	39.079922	24.133102	8.735612									12.069819	-0.052188
12.06342	39.102467	24.134766	8.735692									12.070651	-0.052188
12.064253	39.12376	24.136431	8.735767									12.071484	-0.052188
12.065084	39.14399	24.138094	8.735785									12.072315	-0.052188
12.065916	39.16362	24.139757	8.735803									12.073147	-0.052188
12.066748	39.185886	24.14142	8.735928									12.073978	-0.052188
12.067579	39.208672	24.143084	8.735962									12.07481	-0.052188
12.068411	39.231194	24.144749	8.736018									12.075642	-0.052188
12.069243	39.252541	24.146412	8.736099									12.076474	-0.052188
12.070075	39.273499	24.148075	8.736187									12.077306	-0.052188
12.070907	39.294384	24.149738	8.736282									12.078137	-0.052043
12.071738	39.315929	24.151402	8.736363									12.078969	-0.051898
12.07257	39.337975	24.153067	8.736349									12.079801	-0.051753
12.073402	39.35994	24.15473	8.736422									12.080633	-0.051607
12.074234	39.382252	24.156393	8.736484									12.081465	-0.051462
12.075066	39.403992	24.158056	8.736566									12.082296	-0.051317
12.075897	39.425766	24.159719	8.736668									12.083128	-0.051171
12.076729	39.446487	24.161385	8.736725									12.08396	-0.051026
12.07756	39.467415	24.163048	8.736792									12.084791	-0.050881
12.078393	39.488617	24.164711	8.736879									12.085624	-0.050736
12.079225	39.50985	24.166374	8.736917									12.086455	-0.050736
12.080056	39.530506	24.168037	8.737066									12.087287	-0.050736
12.080888	39.552322	24.169703	8.737181									12.088119	-0.050736
12.081719	39.573925	24.171366	8.737306									12.08895	-0.050736
12.082551	39.595726	24.173029	8.737411									12.089782	-0.050736
12.083384	39.616447	24.174692	8.737519									12.090614	-0.050736
12.084215	39.637886	24.176355	8.737556									12.091446	-0.050736
12.085047	39.658943	24.17802	8.737646									12.092278	-0.050736
12.085878	39.67889	24.179684	8.737697									12.093109	-0.050736
12.08671	39.699284	24.181347	8.737782									12.093941	-0.050736
12.087543	39.72057	24.18301	8.737882									12.094772	-0.050736
12.088374	39.741707	24.184673	8.737943									12.095605	-0.050736
12.089206	39.762516	24.186338	8.737988									12.096437	-0.050736
12.090037	39.783623	24.188002	8.73802									12.097268	-0.050736
12.090869	39.804642	24.189665	8.738066									12.0981	-0.050736
12.091701	39.824856	24.191328	8.738117									12.098931	-0.050736
12.092533	39.844975	24.192991	8.738233									12.099764	-0.050736
12.093365	39.865196	24.194656	8.738304									12.100595	-0.050736
12.094196	39.885799	24.19632	8.738374									12.101427	-0.050736
12.095028	39.906063	24.197983	8.73842									12.102259	-0.050736
12.09586	39.925293	24.199646	8.73853									12.10309	-0.050591
12.096691	39.945465	24.201309	8.738645									12.103922	-0.050446
12.097524	39.964481	24.202974	8.738832									12.104754	-0.050301
12.098355	39.984379	24.204638	8.739067									12.105586	-0.050156
12.099187	40.005615	24.206301	8.739196									12.106418	-0.050011
12.100019	40.025818	24.207964	8.739277									12.107249	-0.049866
12.10085	40.045727	24.209627	8.73937									12.108081	-0.049722
12.101682	40.064877	24.211292	8.739413									12.108912	-0.049577
12.102514	40.085606	24.212955	8.739511									12.109745	-0.049432
12.103346	40.105923	24.214619	8.739659									12.110577	-0.049287
12.104177	40.126102	24.216282	8.739748									12.111408	-0.049287
12.105009	40.145046	24.217945	8.739875									12.11224	-0.049287
12.105841	40.163578	24.21961	8.739933									12.113071	-0.049287
12.106673	40.183006	24.221273	8.740001									12.113903	-0.049287
12.107505	40.202023	24.222937	8.740083									12.114736	-0.049287
12.108336	40.221302	24.2246	8.740219									12.115567	-0.049287
12.109168	40.239891	24.226263	8.740395									12.116399	-0.049287
12.11	40.259617	24.227928	8.740535									12.11723	-0.049287
12.110831	40.27911	24.229591	8.740677									12.118062	-0.049287
12.111664	40.297997	24.231255	8.740771									12.118895	-0.049287
12.112495	40.318012	24.232918	8.740906									12.119726	-0.049287
12.113327	40.337498	24.234581	8.74108									12.120558	-0.049287
12.114159	40.35598	24.236246	8.741195									12.121389	-0.049287
12.11499	40.375557	24.237909	8.741384									12.122221	-0.049287
12.115822	40.394558	24.239573	8.74157									12.123053	-0.049287
12.116654	40.413177	24.241236	8.741805									12.123885	-0.049287
12.117486	40.430897	24.242899	8.741997									12.124717	-0.049287
12.118318	40.448166	24.244564	8.742251									12.125548	-0.049287
12.119149	40.464954	24.246227	8.742446									12.12638	-0.049287
12.119981	40.484421	24.24789	8.742649									12.127212	-0.049287
12.120812	40.502262	24.249554	8.742892									12.128043	-0.049142
12.121645	40.522217	24.251217	8.743152									12.128876	-0.048998
12.122477	40.540455	24.252882	8.743291									12.129707	-0.048853
12.123308	40.558292	24.254545	8.743413									12.130539	-0.048709
12.12414	40.574852	24.256208	8.743591									12.131371	-0.048564
12.124971	40.59322	24.257872	8.743828									12.132202	-0.04842
12.125804	40.611118	24.259535	8.744074									12.133035	-0.048275
12.126636	40.629169	24.2612	8.744291									12.133866	-0.048131
12.127467	40.647926	24.262863	8.74448									12.134698	-0.047986
12.128299	40.666821	24.264526	8.744799									12.13553	-0.047842
12.12913	40.684925	24.26619	8.745103									12.136361	-0.047842
12.129962	40.702179	24.267853	8.745352									12.137193	-0.047842
12.130795	40.720554	24.269518	8.745568									12.138025	-0.047842
12.131626	40.73782	24.271181	8.745834									12.138857	-0.047842
12.132458	40.755455	24.272844	8.746032									12.139688	-0.047842
12.133289	40.773613	24.274508	8.746203									12.14052	-0.047842
12.134121	40.792717	24.276171	8.746502									12.141352	-0.047842
12.134953	40.810909	24.277836	8.746813									12.142183	-0.047842
12.135785	40.829121	24.279499	8.747108									12.143016	-0.047842
12.136617	40.846802	24.281162	8.747309									12.143847	-0.047842
12.137448	40.865486	24.282825	8.747581									12.144679	-0.047842
12.13828	40.881966	24.284489	8.747888									12.145511	-0.047842
12.139112	40.899498	24.286154	8.748182									12.146342	-0.047842
12.139943	40.917717	24.287817	8.748451									12.147174	-0.047842
12.140776	40.934776	24.28948	8.748816									12.148006	-0.047842
12.141607	40.951851	24.291143	8.74918									12.148838	-0.047842
12.142439	40.969147	24.292807	8.749516									12.14967	-0.047842
12.14327	40.986771	24.294472	8.74986									12.150501	-0.047842
12.144102	41.00383	24.296135	8.750286									12.151333	-0.047842
12.144935	41.020748	24.297798	8.750803									12.152165	-0.047842
12.145766	41.037132	24.299461	8.751279									12.152997	-0.047698
12.146598	41.054222	24.301125	8.751761									12.153829	-0.047554
12.147429	41.072411	24.30279	8.752275									12.15466	-0.047409
12.148261	41.089413	24.304453	8.752808									12.155492	-0.047265
12.149093	41.106224	24.306116	8.753324									12.156323	-0.047121
12.149925	41.122402	24.307779	8.753932									12.157156	-0.046977
12.150757	41.139362	24.309443	8.754596									12.157988	-0.046833
12.151588	41.154305	24.311108	8.755205									12.158819	-0.046689
12.15242	41.170616	24.312771	8.755878									12.159651	-0.046545
12.153252	41.188381	24.314434	8.756608									12.160482	-0.046401
12.154083	41.204319	24.316097	8.757333									12.161314	-0.046401
12.154916	41.220104	24.31776	8.758101									12.162147	-0.046401
12.155747	41.236481	24.319426	8.758786									12.162978	-0.046401
12.156579	41.25227	24.321089	8.759491									12.16381	-0.046401
12.157411	41.269089	24.322752	8.760281									12.164641	-0.046401
12.158242	41.285995	24.324415	8.761104									12.165473	-0.046401
12.159075	41.302658	24.326078	8.761852									12.166305	-0.046401
12.159906	41.318333	24.327744	8.762623									12.167137	-0.046401
12.160738	41.334286	24.329407	8.763405									12.167969	-0.046401
12.16157	41.349274	24.33107	8.764146									12.1688	-0.046401
12.162401	41.364883	24.332733	8.764923									12.169632	-0.046401
12.163233	41.380642	24.334396	8.765687									12.170464	-0.046401
12.164065	41.396061	24.336061	8.766396									12.171296	-0.046401
12.164897	41.412003	24.337725	8.767078									12.172128	-0.046401
12.165729	41.427937	24.339388	8.767756									12.172959	-0.046401
12.16656	41.44392	24.341051	8.768453									12.173791	-0.046401
12.167392	41.459179	24.342714	8.769114									12.174623	-0.046401
12.168223	41.474716	24.344379	8.769712									12.175454	-0.046401
12.169056	41.490559	24.346043	8.770364									12.176287	-0.046401
12.169888	41.505558	24.347706	8.770988									12.177118	-0.046401
12.170719	41.520184	24.349369	8.771593									12.17795	-0.046257
12.171551	41.53442	24.351032	8.772166									12.178782	-0.046113
12.172382	41.548359	24.352697	8.772666									12.179613	-0.045969
12.173214	41.563465	24.354361	8.773172									12.180445	-0.045826
12.174047	41.579071	24.356024	8.773717									12.181277	-0.045682
12.174878	41.593815	24.357687	8.774183									12.182109	-0.045538
12.17571	41.608025	24.35935	8.77468									12.18294	-0.045394
12.176541	41.62236	24.361015	8.775146									12.183772	-0.045251
12.177373	41.637001	24.362679	8.775481									12.184604	-0.045107
12.178205	41.651821	24.364342	8.775895									12.185435	-0.044963
12.179037	41.665726	24.366005	8.776294									12.186268	-0.044963
12.179869	41.680363	24.367668	8.776604									12.187099	-0.044963
12.1807	41.696106	24.369333	8.776844									12.187931	-0.044963
12.181532	41.7104	24.370996	8.777056									12.188763	-0.044963
12.182364	41.724266	24.37266	8.777142									12.189594	-0.044963
12.183196	41.738853	24.374323	8.777303									12.190427	-0.044963
12.184028	41.753521	24.375986	8.777472									12.191258	-0.044963
12.184859	41.767929	24.377651	8.777487									12.19209	-0.044963
12.185691	41.782009	24.379314	8.777473									12.192922	-0.044963
12.186522	41.796402	24.380978	8.777497									12.193753	-0.044963
12.187354	41.811028	24.382641	8.777387									12.194585	-0.044963
12.188187	41.825806	24.384304	8.777274									12.195417	-0.044963
12.189018	41.840332	24.385969	8.777143									12.196249	-0.044963
12.18985	41.854408	24.387632	8.777112									12.197081	-0.044963
12.190681	41.86866	24.389296	8.776882									12.197912	-0.044963
12.191513	41.883385	24.390959	8.776613									12.198744	-0.044963
12.192345	41.897293	24.392622	8.776401									12.199575	-0.044963
12.193177	41.912067	24.394287	8.776187									12.200408	-0.044963
12.194009	41.925659	24.39595	8.776044									12.20124	-0.044963
12.19484	41.938335	24.397614	8.775733									12.202071	-0.044963
12.195672	41.952332	24.399277	8.775337									12.202903	-0.044963
12.196504	41.965553	24.40094	8.77495									12.203734	-0.044963
12.197336	41.980064	24.402605	8.774541									12.204567	-0.044963
12.198168	41.993793	24.404268	8.774137									12.205399	-0.044963
12.198999	42.007446	24.405931	8.773741									12.20623	-0.044963
12.199831	42.020725	24.407595	8.773224									12.207062	-0.044963
12.200663	42.033646	24.409258	8.772737									12.207893	-0.044963
12.201494	42.047256	24.410923	8.772267									12.208725	-0.044963
12.202327	42.06189	24.412586	8.771691									12.209558	-0.044963
12.203158	42.075016	24.414249	8.771186									12.210389	-0.044963
12.20399	42.088959	24.415913	8.770621									12.211221	-0.04482
12.204822	42.101913	24.417576	8.770047									12.212052	-0.044676
12.205653	42.115772	24.419241	8.769469									12.212884	-0.044533
12.206485	42.128452	24.420904	8.768889									12.213716	-0.04439
12.207317	42.140961	24.422567	8.768261									12.214548	-0.044246
12.208149	42.15295	24.424231	8.767577									12.21538	-0.044103
12.208981	42.166492	24.425894	8.76684									12.216211	-0.04396
12.209812	42.179474	24.427559	8.766063									12.217043	-0.043816
12.210644	42.191704	24.429222	8.765231									12.217875	-0.043673
12.211476	42.204678	24.430885	8.764499									12.218706	-0.04353
12.212308	42.217113	24.432549	8.763731									12.219539	-0.04353
12.21314	42.23032	24.434212	8.762903									12.22037	-0.04353
12.213971	42.243198	24.435877	8.762016									12.221202	-0.04353
12.214803	42.256035	24.43754	8.761192									12.222034	-0.04353
12.215634	42.268246	24.439203	8.7603									12.222865	-0.04353
12.216467	42.281315	24.440866	8.759403									12.223698	-0.04353
12.217299	42.294247	24.44253	8.758455									12.224529	-0.04353
12.21813	42.307468	24.444195	8.757496									12.225361	-0.04353
12.218962	42.320313	24.445858	8.756586									12.226192	-0.04353
12.219793	42.332504	24.447521	8.755575									12.227024	-0.04353
12.220625	42.345646	24.449184	8.754623									12.227856	-0.04353
12.221457	42.357178	24.450848	8.753646									12.228688	-0.04353
12.222289	42.368305	24.452513	8.752599									12.22952	-0.04353
12.223121	42.381008	24.454176	8.751505									12.230351	-0.04353
12.223952	42.393127	24.455839	8.750414									12.231183	-0.04353
12.224784	42.404095	24.457502	8.74932									12.232015	-0.04353
12.225616	42.413338	24.459166	8.748279									12.232846	-0.04353
12.226448	42.423935	24.460831	8.747152									12.233679	-0.04353
12.22728	42.435955	24.462494	8.745981									12.23451	-0.04353
12.228111	42.447308	24.464157	8.744793									12.235342	-0.04353
12.228943	42.458817	24.46582	8.743589									12.236174	-0.043387
12.229774	42.469269	24.467484	8.742393									12.237005	-0.043244
12.230607	42.48024	24.469149	8.741198									12.237837	-0.043101
12.231439	42.490974	24.470812	8.739943									12.238669	-0.042958
12.23227	42.502571	24.472475	8.738683									12.239501	-0.042815
12.233102	42.513779	24.474138	8.737417									12.240333	-0.042672
12.233933	42.524818	24.475801	8.736159									12.241164	-0.042529
12.234765	42.535458	24.477467	8.7349									12.241996	-0.042386
12.235598	42.546909	24.47913	8.733608									12.242828	-0.042243
12.236429	42.559025	24.480793	8.732287									12.24366	-0.0421
12.237261	42.569744	24.482456	8.730964									12.244492	-0.0421
12.238092	42.581127	24.484119	8.729672									12.245323	-0.0421
12.238924	42.591663	24.485785	8.728348									12.246155	-0.0421
12.239756	42.602104	24.487448	8.727066									12.246986	-0.0421
12.240588	42.612907	24.489111	8.725729									12.247819	-0.0421
12.24142	42.623398	24.490774	8.724351									12.248651	-0.0421
12.242251	42.63504	24.492437	8.722969									12.249482	-0.0421
12.243083	42.645226	24.494102	8.721601									12.250314	-0.0421
12.243915	42.65559	24.495766	8.720179									12.251145	-0.0421
12.244746	42.666634	24.497429	8.718755									12.251977	-0.0421
12.245579	42.677689	24.499092	8.717323									12.25281	-0.0421
12.24641	42.687607	24.500755	8.715871									12.253641	-0.0421
12.247242	42.697582	24.50242	8.714582									12.254473	-0.0421
12.248074	42.708572	24.504084	8.713251									12.255304	-0.0421
12.248905	42.720043	24.505747	8.711865									12.256136	-0.0421
12.249738	42.730198	24.50741	8.710408									12.256968	-0.0421
12.250569	42.740711	24.509073	8.70897									12.2578	-0.0421
12.251401	42.750721	24.510738	8.707497									12.258632	-0.0421
12.252233	42.760288	24.512402	8.706026									12.259463	-0.0421
12.253064	42.771023	24.514065	8.704656									12.260295	-0.0421
12.253896	42.781002	24.515728	8.703182									12.261127	-0.041957
12.254728	42.790039	24.517391	8.701694									12.261959	-0.041815
12.25556	42.80043	24.519056	8.700233									12.262791	-0.041672
12.256392	42.809456	24.52072	8.698728									12.263622	-0.04153
12.257223	42.8186	24.522383	8.69715									12.264454	-0.041387
12.258055	42.827511	24.524046	8.695648									12.265285	-0.041245
12.258886	42.835472	24.525709	8.694194									12.266117	-0.041102
12.259719	42.844646	24.527374	8.692705									12.26695	-0.040959
12.26055	42.85463	24.529037	8.691163									12.267781	-0.040817
12.261382	42.864044	24.530701	8.689644									12.268613	-0.040674
12.262214	42.874294	24.532364	8.688065									12.269444	-0.040674
12.263045	42.885105	24.534027	8.686487									12.270276	-0.040674
12.263877	42.893936	24.535692	8.684919									12.271108	-0.040674
12.264709	42.903065	24.537355	8.683349									12.27194	-0.040674
12.265541	42.91217	24.539019	8.68179									12.272772	-0.040674
12.266373	42.920887	24.540682	8.680174									12.273603	-0.040674
12.267204	42.930233	24.542345	8.678638									12.274435	-0.040674
12.268036	42.939568	24.54401	8.677083									12.275267	-0.040674
12.268868	42.948334	24.545673	8.675432									12.276099	-0.040674
12.2697	42.957283	24.547337	8.673882									12.276931	-0.040674
12.270532	42.967033	24.549	8.672336									12.277762	-0.040674
12.271363	42.976131	24.550663	8.670801									12.278594	-0.040674
12.272195	42.985413	24.552328	8.669181									12.279426	-0.040674
12.273026	42.99556	24.553991	8.667641									12.280257	-0.040674
12.273859	43.004028	24.555655	8.666199									12.28109	-0.040674
12.274691	43.013905	24.557318	8.66477									12.281921	-0.040674
12.275522	43.023056	24.558981	8.663172									12.282753	-0.040674
12.276354	43.032349	24.560646	8.661551									12.283585	-0.040674
12.277185	43.042057	24.562309	8.659934									12.284416	-0.040674
12.278017	43.049919	24.563972	8.658301									12.285248	-0.040674
12.27885	43.057964	24.565636	8.656657									12.28608	-0.040532
12.279681	43.06628	24.567299	8.655018									12.286912	-0.04039
12.280513	43.074833	24.568964	8.653435									12.287744	-0.040248
12.281344	43.083557	24.570627	8.651922									12.288575	-0.040105
12.282176	43.09169	24.57229	8.650398									12.289407	-0.039963
12.283009	43.100372	24.573954	8.648884									12.290238	-0.039821
12.28384	43.10796	24.575617	8.647338									12.291071	-0.039679
12.284672	43.116226	24.577282	8.645796									12.291903	-0.039537
12.285503	43.124779	24.578945	8.644217									12.292734	-0.039395
12.286335	43.133438	24.580608	8.642648									12.293566	-0.039252
12.287167	43.141178	24.582272	8.641051									12.294397	-0.039252
12.287999	43.150002	24.583935	8.639529									12.29523	-0.039252
12.288831	43.1586	24.5856	8.638007									12.296062	-0.039252
12.289662	43.167007	24.587263	8.636493									12.296893	-0.039252
12.290494	43.174355	24.588926	8.634972									12.297725	-0.039252
12.291326	43.182964	24.59059	8.633451									12.298556	-0.039252
12.292157	43.190994	24.592253	8.631994									12.299388	-0.039252
12.29299	43.199184	24.593918	8.630597									12.30022	-0.039252
12.293821	43.207737	24.595581	8.629167									12.301052	-0.039252
12.294653	43.215809	24.597244	8.627755									12.301884	-0.039252
12.295485	43.223812	24.598907	8.626392									12.302715	-0.039252
12.296316	43.230846	24.600571	8.624989									12.303547	-0.039252
12.297148	43.238365	24.602236	8.62355									12.304379	-0.039252
12.29798	43.246605	24.603899	8.622146									12.305211	-0.039252
12.298812	43.25573	24.605562	8.620767									12.306043	-0.039252
12.299644	43.264103	24.607225	8.619358									12.306874	-0.039252
12.300475	43.274246	24.608889	8.618097									12.307706	-0.039252
12.301307	43.282604	24.610554	8.616845									12.308537	-0.039252
12.302139	43.289524	24.612217	8.615536									12.309369	-0.039252
12.302971	43.297287	24.61388	8.61421									12.310202	-0.039252
12.303802	43.305035	24.615543	8.612951									12.311033	-0.039111
12.304634	43.312199	24.617207	8.611733									12.311865	-0.038969
12.305466	43.320946	24.618872	8.610448									12.312696	-0.038827
12.306297	43.328476	24.620535	8.609155									12.313528	-0.038685
12.30713	43.336143	24.622198	8.607874									12.314361	-0.038543
12.307961	43.343395	24.623861	8.606624									12.315192	-0.038402
12.308793	43.350597	24.625525	8.605408									12.316024	-0.03826
12.309625	43.358688	24.62719	8.604195									12.316855	-0.038118
12.310456	43.366463	24.628853	8.602921									12.317687	-0.037976
12.311288	43.374989	24.630516	8.601654									12.318519	-0.037834
12.31212	43.382431	24.632179	8.600417									12.319351	-0.037834
12.312952	43.390667	24.633842	8.599256									12.320183	-0.037834
12.313784	43.397442	24.635508	8.598129									12.321014	-0.037834
12.314615	43.404373	24.637171	8.597022									12.321846	-0.037834
12.315447	43.411442	24.638834	8.5959									12.322678	-0.037834
12.316278	43.417885	24.640497	8.594728									12.323509	-0.037834
12.317111	43.425121	24.64216	8.593557									12.324342	-0.037834
12.317943	43.432446	24.643826	8.592399									12.325173	-0.037834
12.318774	43.438454	24.645489	8.591216									12.326005	-0.037834
12.319606	43.445721	24.647152	8.590072									12.326837	-0.037834
12.320437	43.452286	24.648815	8.588927									12.327668	-0.037834
12.32127	43.459652	24.650478	8.58781									12.328501	-0.037834
12.322102	43.467464	24.652143	8.586771									12.329332	-0.037834
12.322933	43.475773	24.653807	8.585784									12.330164	-0.037834
12.323765	43.482887	24.65547	8.584748									12.330996	-0.037834
12.324596	43.489441	24.657133	8.583669									12.331827	-0.037834
12.325428	43.496994	24.658796	8.582606									12.332659	-0.037834
12.326261	43.504559	24.660461	8.581614									12.333491	-0.037834
12.327092	43.511688	24.662125	8.580647									12.334323	-0.037834
12.327924	43.518871	24.663788	8.579737									12.335155	-0.037834
12.328755	43.527317	24.665451	8.578761									12.335986	-0.037693
12.329587	43.534554	24.667114	8.577775									12.336818	-0.037552
12.330419	43.542076	24.668779	8.576847									12.337649	-0.03741
12.331251	43.548412	24.670443	8.575898									12.338482	-0.037269
12.332083	43.555473	24.672106	8.574969									12.339314	-0.037128
12.332914	43.562664	24.673769	8.574065									12.340145	-0.036986
12.333746	43.569378	24.675432	8.573182									12.340977	-0.036845
12.334578	43.576183	24.677097	8.572343									12.341808	-0.036703
12.335409	43.582844	24.678761	8.571505									12.34264	-0.036562
12.336242	43.588974	24.680424	8.570719									12.343472	-0.036421
12.337073	43.595657	24.682087	8.569939									12.344304	-0.036421
12.337905	43.603115	24.68375	8.569101									12.345136	-0.036421
12.338737	43.610058	24.685415	8.568298									12.345967	-0.036421
12.339568	43.616886	24.687078	8.567507									12.346799	-0.036421
12.340401	43.623066	24.688742	8.566738									12.347631	-0.036421
12.341232	43.629539	24.690405	8.566003									12.348463	-0.036421
12.342064	43.635353	24.692068	8.565264									12.349295	-0.036421
12.342896	43.6418	24.693733	8.564512									12.350126	-0.036421
12.343727	43.649231	24.695396	8.56382									12.350958	-0.036421
12.344559	43.655598	24.69706	8.563149									12.351789	-0.036421
12.345391	43.661674	24.698723	8.562458									12.352622	-0.036421
12.346223	43.668377	24.700386	8.561812									12.353454	-0.036421
12.347054	43.6744	24.702051	8.561123									12.354285	-0.036421
12.347886	43.680462	24.703714	8.560435									12.355117	-0.036421
12.348718	43.686794	24.705378	8.559778									12.355948	-0.036421
12.349549	43.693642	24.707041	8.559125									12.35678	-0.036421
12.350382	43.701607	24.708704	8.558496									12.357613	-0.036421
12.351213	43.708939	24.710369	8.557899									12.358444	-0.036421
12.352045	43.715401	24.712032	8.557338									12.359276	-0.036421
12.352877	43.721397	24.713696	8.556764									12.360107	-0.036421
12.353708	43.727882	24.715359	8.556182									12.360939	-0.03628
12.354541	43.733749	24.717022	8.555626									12.361771	-0.036139
12.355372	43.739655	24.718687	8.555079									12.362603	-0.035998
12.356204	43.746101	24.72035	8.554539									12.363435	-0.035857
12.357036	43.752804	24.722013	8.554014									12.364266	-0.035716
12.357867	43.759808	24.723677	8.553488									12.365098	-0.035575
