Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
21.680105	17.252987	21.680464	10.589604										
21.681759	17.240784	21.682116	10.586245										
21.683411	17.228588	21.683767	10.582871										
21.685062	17.216318	21.685421	10.579477										
21.686714	17.203123	21.687073	10.576038										
21.688368	17.191181	21.688725	10.572574										
21.69002	17.180256	21.690376	10.569143										
21.691671	17.168283	21.69203	10.56573										
21.693323	17.156038	21.693682	10.562309										
21.694977	17.144073	21.695333	10.558791										
21.696629	17.133093	21.696985	10.555208										
21.69828	17.12361	21.698639	10.551724										
21.699932	17.113102	21.700291	10.548215										
21.701586	17.101616	21.701942	10.544593										
21.703238	17.090181	21.703594	10.541008										
21.704889	17.078047	21.705248	10.537423										
21.706541	17.066553	21.7069	10.533804										
21.708195	17.055693	21.708551	10.530262										
21.709846	17.044418	21.710205	10.526735										
21.711498	17.033554	21.711857	10.523198										
21.71315	17.023159	21.713509	10.519699										
21.714804	17.012714	21.71516	10.516183										
21.716455	17.002493	21.716814	10.512665										
21.718107	16.993406	21.718466	10.509115										
21.719759	16.982771	21.720118	10.505654										
21.721413	16.971836	21.721769	10.502501										
21.723064	16.963806	21.723423	10.499018										
21.724716	16.954113	21.725075	10.495522										
21.726368	16.944521	21.726727	10.49194										
21.728022	16.936224	21.728378	10.488419										
21.729673	16.926798	21.730032	10.484892										
21.731325	16.918161	21.731684	10.481436										
21.732977	16.910799	21.733335	10.47801										
21.734631	16.902594	21.734987	10.474606										
21.736282	16.894115	21.736641	10.471142										
21.737934	16.885231	21.738293	10.467726										
21.739586	16.87578	21.739944	10.464302										
21.74124	16.866934	21.741598	10.460812										
21.742891	16.857889	21.74325	10.457411										
21.744543	16.848997	21.744902	10.453968										
21.746195	16.840746	21.746553	10.450538										
21.747849	16.832659	21.748207	10.447189										
21.7495	16.823606	21.749859	10.443787										
21.751152	16.816435	21.751511	10.440383										
21.752804	16.807364	21.753162	10.436884										
21.754457	16.797634	21.754816	10.433389										
21.756109	16.788311	21.756468	10.429975										
21.757761	16.779932	21.75812	10.426573										
21.759413	16.771944	21.759771	10.423201										
21.761066	16.764511	21.761425	10.419929										
21.762718	16.757671	21.763077	10.416605										
21.76437	16.749361	21.764729	10.413274										
21.766022	16.741961	21.76638	10.409944										
21.767675	16.733742	21.768034	10.406597										
21.769327	16.725775	21.769686	10.403183										
21.770979	16.717754	21.771338	10.399842										
21.772631	16.708862	21.772991	10.396523										
21.774284	16.699579	21.774643	10.393475										
21.775936	16.691584	21.776295	10.390217										
21.777588	16.68532	21.777946	10.386865										
21.77924	16.678303	21.7796	10.383524										
21.780893	16.670868	21.781252	10.380206										
21.782545	16.663567	21.782904	10.376887										
21.784197	16.656649	21.784555	10.373598										
21.785849	16.648865	21.786209	10.370342										
21.787502	16.641972	21.787861	10.367109										
21.789154	16.635389	21.789513	10.363865										
21.790806	16.630516	21.791164	10.360631										
21.792458	16.623323	21.792818	10.357377										
21.794111	16.616524	21.79447	10.354155										
21.795763	16.611458	21.796122	10.350937										
21.797415	16.606152	21.797773	10.347734										
21.799067	16.600149	21.799427	10.344584										
21.800718	16.593416	21.801079	10.341452										
21.802372	16.586418	21.802731	10.338238										
21.804024	16.578846	21.804384	10.335024										
21.805676	16.570314	21.806036	10.331827										
21.807327	16.563982	21.807688	10.328629										
21.808981	16.557573	21.80934	10.325411										
21.810633	16.549797	21.810993	10.322287										
21.812284	16.545229	21.812645	10.319232										
21.813936	16.538204	21.814297	10.316145										
21.81559	16.530933	21.815948	10.313063										
21.817242	16.523167	21.817602	10.309982										
21.818893	16.515282	21.819254	10.306845										
21.820545	16.508825	21.820906	10.303752										
21.822199	16.502409	21.822557	10.300708										
21.823851	16.495228	21.824211	10.297649										
21.825502	16.488552	21.825863	10.294585										
21.827154	16.482948	21.827515	10.291715										
21.828808	16.477571	21.829166	10.288878										
21.83046	16.471296	21.83082	10.285933										
21.832111	16.464491	21.832472	10.282941										
21.833763	16.458187	21.834124	10.279955										
21.835417	16.452538	21.835777	10.277019										
21.837069	16.445652	21.837429	10.274096										
21.83872	16.437586	21.839081	10.271108										
21.840372	16.431383	21.840733	10.268157										
21.842026	16.424814	21.842386	10.265259										
21.843678	16.417501	21.844038	10.262346										
21.845329	16.41172	21.84569	10.259512										
21.846981	16.406837	21.847342	10.256718										
21.848635	16.400875	21.848995	10.253933										
21.850286	16.393728	21.850647	10.251172										
21.851938	16.387104	21.852299	10.248351										
21.85359	16.379669	21.853951	10.245436										
21.855244	16.372787	21.855604	10.242547										
21.856895	16.36661	21.857256	10.239725										
21.858547	16.360931	21.858908	10.236943										
21.860199	16.354748	21.860561	10.234199										
21.861853	16.348146	21.862213	10.231505										
21.863504	16.340906	21.863865	10.228746										
21.865156	16.33432	21.865517	10.226008										
21.866808	16.32769	21.86717	10.22331										
21.868462	16.320772	21.868822	10.22062										
21.870113	16.314713	21.870474	10.21796										
21.871765	16.307978	21.872126	10.215364										
21.873417	16.300728	21.873779	10.212792										
21.875071	16.293049	21.875431	10.210243										
21.876722	16.285973	21.877083	10.20765										
21.878374	16.279659	21.878735	10.205013										
21.880026	16.27389	21.880388	10.202507										
21.88168	16.267542	21.88204	10.200111										
21.883331	16.261404	21.883692	10.197577										
21.884983	16.256231	21.885344	10.19501										
21.886635	16.250708	21.886997	10.192384										
21.888288	16.244703	21.888649	10.189775										
21.88994	16.238117	21.890301	10.187234										
21.891592	16.232185	21.891954	10.184699										
21.893244	16.227148	21.893606	10.182188										
21.894897	16.221073	21.895258	10.179724										
21.896549	16.215466	21.89691	10.177272										
21.898201	16.210243	21.898563	10.174922										
21.899853	16.2041	21.900215	10.172561										
21.901506	16.197676	21.901867	10.170234										
21.903158	16.191805	21.903519	10.16793										
21.90481	16.186481	21.905172	10.16562										
21.906462	16.180845	21.906824	10.163391										
21.908115	16.174206	21.908476	10.161139										
21.909767	16.167788	21.910128	10.158829										
21.911419	16.161299	21.911781	10.156555										
21.913071	16.154751	21.913433	10.154381										
21.914724	16.148291	21.915085	10.152215										
21.916376	16.141932	21.916737	10.15006										
21.918028	16.135702	21.91839	10.147855										
21.91968	16.129381	21.920042	10.145642										
21.921333	16.123075	21.921694	10.143543										
21.922985	16.116859	21.923347	10.141482										
21.924637	16.110228	21.924999	10.139481										
21.926289	16.103434	21.926651	10.13746										
21.927942	16.096764	21.928303	10.135458										
21.929594	16.089979	21.929956	10.133541										
21.931246	16.083748	21.931608	10.131517										
21.932898	16.078226	21.93326	10.129547										
21.934551	16.072948	21.934912	10.127788										
21.936203	16.067829	21.936565	10.125896										
21.937855	16.061628	21.938217	10.12395										
21.939507	16.054817	21.939869	10.122022										
21.94116	16.049124	21.941521	10.12009										
21.942812	16.043995	21.943174	10.118181										
21.944464	16.037832	21.944826	10.116313										
21.946115	16.032047	21.946478	10.114415										
21.947769	16.025576	21.94813	10.112574										
21.949421	16.021236	21.949783	10.110812										
21.951073	16.015358	21.951435	10.109071										
21.952724	16.009722	21.953087	10.107323										
21.954378	16.002728	21.954741	10.105652										
21.95603	15.996379	21.956392	10.104038										
21.957682	15.990742	21.958044	10.102289										
21.959333	15.986521	21.959696	10.100696										
21.960987	15.980394	21.961349	10.099068										
21.962639	15.975261	21.963001	10.097467										
21.964291	15.96897	21.964653	10.095803										
21.965942	15.963744	21.966305	10.094209										
21.967596	15.957274	21.967958	10.092628										
21.969248	15.951705	21.96961	10.091087										
21.9709	15.946825	21.971262	10.089692										
21.972551	15.941493	21.972914	10.08822										
21.974205	15.935505	21.974567	10.086767										
21.975857	15.928459	21.976219	10.085365										
21.977509	15.923331	21.977871	10.083947										
21.97916	15.917753	21.979523	10.082542										
21.980814	15.912595	21.981176	10.081188										
21.982466	15.907116	21.982828	10.079924										
21.984118	15.900674	21.98448	10.078685										
21.985769	15.896363	21.986134	10.07739										
21.987423	15.891511	21.987785	10.076295										
21.989075	15.888737	21.989437	10.075171										
21.990726	15.882234	21.991089	10.074029										
21.992378	15.878323	21.992743	10.072932										
21.994032	15.873919	21.994394	10.071872										
21.995684	15.869798	21.996046	10.07081										
21.997335	15.865263	21.997698	10.069807										
21.998987	15.860765	21.999352	10.068788										
22.000641	15.854029	22.001003	10.067838										
22.002293	15.850081	22.002655	10.066938										
22.003944	15.845011	22.004307	10.066066										
22.005596	15.840985	22.00596	10.065199										
22.00725	15.835966	22.007612	10.064389										
22.008902	15.831017	22.009264	10.063646										
22.010553	15.826117	22.010918	10.062919										
22.012205	15.820971	22.012569	10.062201										
22.013859	15.815074	22.014221	10.061502										
22.015511	15.809739	22.015873	10.060841										
22.017162	15.806025	22.017527	10.060182										
22.018814	15.800926	22.019178	10.05957										
22.020468	15.795723	22.02083	10.058966										
22.02212	15.791004	22.022482	10.058355										
22.023771	15.785988	22.024136	10.057809										
22.025423	15.783497	22.025787	10.057337										
22.027077	15.778668	22.027439	10.056901										
22.028728	15.773018	22.029091	10.05645										
22.03038	15.766793	22.030745	10.056035										
22.032032	15.762776	22.032396	10.055655										
22.033686	15.758588	22.034048	10.055299										
22.035337	15.753587	22.0357	10.05496										
22.036989	15.749292	22.037354	10.054588										
22.038641	15.745934	22.039005	10.054257										
22.040295	15.742455	22.040657	10.054054										
22.041946	15.738919	22.042311	10.053886										
22.043598	15.734469	22.043962	10.053659										
22.04525	15.729869	22.045614	10.053464										
22.046904	15.725972	22.047266	10.053371										
22.048555	15.721801	22.04892	10.053272										
22.050207	15.718785	22.050571	10.05311										
22.051859	15.715439	22.052223	10.052979										
22.053513	15.711446	22.053875	10.052949										
22.055164	15.70792	22.055529	10.052947										
22.056816	15.705346	22.05718	10.052978										
22.058468	15.70188	22.058832	10.053052										
22.060122	15.698077	22.060484	10.053114										
22.061773	15.6946	22.062138	10.053183										
22.063425	15.690774	22.063789	10.053257										
22.065077	15.68714	22.065441	10.053409										
22.06673	15.682004	22.067093	10.053648										
22.068382	15.676325	22.068747	10.053859										
22.070034	15.671985	22.070398	10.054086										
22.071686	15.6687	22.07205	10.054335										
22.073339	15.664359	22.073704	10.054639										
22.074991	15.659197	22.075356	10.055023										
22.076643	15.654708	22.077007	10.055425										
22.078295	15.649884	22.078659	10.055877										
22.079948	15.644218	22.080313	10.056315										
22.0816	15.638636	22.081964	10.056759										
22.083252	15.634208	22.083616	10.057237										
22.084904	15.629604	22.085268	10.057798										
22.086557	15.624438	22.086922	10.058424										
22.088209	15.619805	22.088573	10.059087										
22.089861	15.615165	22.090225	10.059642										
22.091513	15.609468	22.091877	10.060278										
22.093166	15.603868	22.093531	10.060993										
22.094818	15.598923	22.095182	10.061619										
22.09647	15.593498	22.096834	10.062324										
22.098122	15.587598	22.098486	10.063065										
22.099775	15.581391	22.10014	10.063754										
22.101427	15.575266	22.101791	10.064528										
22.103079	15.568507	22.103443	10.065395										
22.104731	15.562423	22.105097	10.06627										
22.106384	15.556914	22.106749	10.067213										
22.108036	15.551431	22.1084	10.068229										
22.109688	15.54504	22.110052	10.069344										
22.11134	15.538207	22.111706	10.070452										
22.112993	15.531043	22.113358	10.071501										
22.114645	15.524276	22.115009	10.072638										
22.116297	15.518059	22.116661	10.073721										
22.117949	15.511018	22.118315	10.074919										
22.119602	15.50467	22.119967	10.07613										
22.121254	15.499281	22.121618	10.077459										
22.122906	15.492358	22.12327	10.078731										
22.124557	15.48485	22.124924	10.079995										
22.126211	15.477503	22.126575	10.081347										
22.127863	15.470327	22.128227	10.082665										
22.129515	15.462873	22.129879	10.084076										
22.131166	15.455519	22.131533	10.085556										
22.13282	15.449077	22.133184	10.087047										
22.134472	15.442623	22.134836	10.088612										
22.136124	15.435763	22.13649	10.090252										
22.137775	15.430055	22.138142	10.091794										
22.139429	15.424101	22.139793	10.093425										
22.141081	15.417073	22.141445	10.095045										
22.142733	15.410625	22.143099	10.096805										
22.144384	15.404669	22.144751	10.098529										
22.146038	15.398808	22.146402	10.100296										
22.14769	15.392057	22.148054	10.101845										
22.149342	15.385063	22.149708	10.103636										
22.150993	15.379394	22.15136	10.105477										
22.152647	15.37582	22.153011	10.107315										
22.154299	15.37139	22.154663	10.109146										
22.155951	15.365037	22.156317	10.110959										
22.157602	15.358325	22.157969	10.112817										
22.159256	15.352768	22.15962	10.114803										
22.160908	15.347667	22.161274	10.11679										
22.16256	15.341095	22.162926	10.118826										
22.164211	15.336129	22.164577	10.120899										
22.165865	15.331112	22.166229	10.12293										
22.167517	15.324731	22.167883	10.125053										
22.169168	15.32093	22.169535	10.127102										
22.17082	15.316355	22.171186	10.129179										
22.172474	15.31001	22.172838	10.131246										
22.174126	15.304006	22.174492	10.133431										
22.175777	15.297418	22.176144	10.135624										
22.177429	15.290244	22.177795	10.137841										
22.179083	15.283587	22.179447	10.140091										
22.180735	15.276672	22.181101	10.142349										
22.182386	15.270319	22.182753	10.144665										
22.184038	15.262946	22.184404	10.146999										
22.185692	15.255934	22.186056	10.149321										
22.187344	15.249289	22.18771	10.151657										
22.188995	15.244406	22.189362	10.154042										
22.190647	15.2396	22.191013	10.156466										
22.192301	15.23356	22.192667	10.158841										
22.193953	15.226048	22.194319	10.161201										
22.195604	15.219085	22.195971	10.163579										
22.197256	15.213634	22.197622	10.166053										
22.19891	15.208637	22.199276	10.16853										
22.200562	15.202927	22.200928	10.170855										
22.202213	15.197029	22.202579	10.17326										
22.203865	15.19038	22.204231	10.175744										
22.205519	15.18467	22.205885	10.178214										
22.20717	15.179193	22.207537	10.180756										
22.208822	15.172957	22.209188	10.183368										
22.210474	15.165902	22.21084	10.18599										
22.212128	15.158803	22.212494	10.188663										
22.213779	15.152606	22.214146	10.191355										
22.215431	15.14722	22.215797	10.194011										
22.217083	15.142556	22.217449	10.196633										
22.218737	15.137908	22.219103	10.199246										
22.220388	15.131596	22.220755	10.201912										
22.22204	15.12527	22.222406	10.204629										
22.223692	15.119087	22.22406	10.207313										
22.225346	15.114281	22.225712	10.210016										
22.226997	15.109832	22.227364	10.212809										
22.228649	15.104582	22.229015	10.215635										
22.230301	15.099038	22.230669	10.21847										
22.231955	15.091813	22.232321	10.221285										
22.233606	15.087112	22.233973	10.224112										
22.235258	15.081806	22.235624	10.22699										
22.23691	15.076014	22.237278	10.229884										
22.238564	15.070478	22.23893	10.232803										
22.240215	15.064044	22.240582	10.235777										
22.241867	15.057901	22.242233	10.238729										
22.243519	15.052464	22.243887	10.241715										
22.245173	15.046705	22.245539	10.244781										
22.246824	15.039957	22.24719	10.247868										
22.248476	15.033622	22.248842	10.250955										
22.250128	15.028118	22.250496	10.25401										
22.251781	15.022603	22.252148	10.257033										
22.253433	15.017654	22.253799	10.259953										
22.255085	15.013217	22.255453	10.262762										
22.256737	15.007479	22.257105	10.265749										
22.25839	15.000748	22.258757	10.268844										
22.260042	14.995383	22.260408	10.271896										
22.261694	14.990602	22.262062	10.274978										
22.263346	14.985025	22.263714	10.278081										
22.264999	14.979591	22.265366	10.281209										
22.266651	14.973966	22.267017	10.284379										
22.268303	14.968113	22.268671	10.28758										
22.269955	14.962526	22.270323	10.290735										
22.271608	14.956422	22.271975	10.293953										
22.27326	14.950366	22.273626	10.297104										
22.274912	14.943792	22.27528	10.300259										
22.276564	14.93712	22.276932	10.303452										
22.278217	14.931722	22.278584	10.306699										
22.279869	14.926345	22.280235	10.309982										
22.281521	14.920739	22.281889	10.313176										
22.283173	14.915029	22.283541	10.316442										
22.284826	14.908159	22.285192	10.319654										
22.286478	14.901374	22.286846	10.32296										
22.28813	14.895802	22.288498	10.326283										
22.289782	14.890164	22.29015	10.329656										
22.291435	14.884282	22.291801	10.332991										
22.293087	14.878872	22.293455	10.336366										
22.294739	14.873485	22.295107	10.339802										
22.296391	14.86795	22.296759	10.343281										
22.298044	14.862851	22.29841	10.346636										
22.299696	14.857396	22.300064	10.350061										
22.301348	14.851033	22.301716	10.353438										
22.302999	14.845108	22.303368	10.35684										
22.304653	14.840818	22.305019	10.360238										
22.306305	14.835955	22.306673	10.363564										
22.307957	14.83127	22.308325	10.366599										
22.309608	14.826594	22.309977	10.369949										
22.311262	14.821148	22.31163	10.373289										
22.312914	14.816569	22.313282	10.376686										
22.314566	14.811773	22.314934	10.38009										
22.316217	14.807363	22.316586	10.38343										
22.317871	14.802927	22.318239	10.386855										
22.319523	14.797841	22.319891	10.390286										
22.321175	14.791734	22.321543	10.393688										
22.322826	14.785214	22.323195	10.397195										
22.32448	14.779966	22.324848	10.400817										
22.326132	14.775663	22.3265	10.404418										
22.327784	14.771449	22.328152	10.40792										
22.329435	14.767353	22.329803	10.411439										
22.331089	14.763273	22.331457	10.414994										
22.332741	14.758254	22.333109	10.418518										
22.334393	14.754393	22.334761	10.421951										
22.336044	14.747996	22.336412	10.425396										
22.337698	14.743352	22.338066	10.428934										
22.33935	14.737788	22.339718	10.432395										
22.341002	14.734698	22.34137	10.435898										
22.342653	14.730101	22.343023	10.439474										
22.344307	14.724566	22.344675	10.442904										
22.345959	14.717515	22.346327	10.446422										
22.34761	14.711391	22.347979	10.449987										
22.349262	14.706059	22.349632	10.453602										
22.350916	14.700171	22.351284	10.457197										
22.352568	14.694818	22.352936	10.460713										
22.354219	14.689018	22.354588	10.464276										
22.355871	14.684146	22.356241	10.467871										
22.357525	14.678982	22.357893	10.471361										
22.359177	14.673244	22.359545	10.474768										
22.360828	14.667915	22.361197	10.477966										
22.36248	14.663079	22.36285	10.481388										
22.364134	14.658469	22.364502	10.484889										
22.365786	14.653711	22.366154	10.488443										
22.367437	14.648538	22.367805	10.491986										
22.369089	14.643777	22.369459	10.495549										
22.370743	14.638341	22.371111	10.499013										
22.372395	14.631021	22.372763	10.502501										
22.374046	14.626923	22.374416	10.506063										
22.375698	14.620465	22.376068	10.509698										
22.377352	14.616055	22.37772	10.513282										
22.379004	14.608806	22.379372	10.516879										
22.380655	14.602746	22.381025	10.520481										
22.382307	14.59616	22.382677	10.524061										
22.383961	14.589481	22.384329	10.527649										
22.385612	14.584545	22.385981	10.53124										
22.387264	14.57973	22.387634	10.534865										
22.388916	14.576248	22.389286	10.538462										
22.39057	14.571175	22.390938	10.54205										
22.392221	14.566823	22.39259	10.545639										
22.393873	14.56314	22.394243	10.549215										
22.395525	14.55875	22.395895	10.552798										
22.397179	14.5524	22.397547	10.556423										
22.39883	14.547027	22.399199	10.559977										
22.400482	14.542247	22.400852	10.563498										
22.402134	14.538134	22.402504	10.56706										
22.403788	14.532638	22.404156	10.570655										
22.405439	14.526879	22.405809	10.574246										
22.407091	14.522473	22.407461	10.577828										
22.408743	14.517383	22.409113	10.581424										
22.410397	14.511625	22.410765	10.585027										
22.412048	14.505929	22.412418	10.588586										
22.4137	14.501177	22.41407	10.591967										
22.415352	14.495968	22.415722	10.595344										
22.417006	14.489765	22.417374	10.59891										
22.418657	14.483684	22.419027	10.602503										
22.420309	14.478778	22.420679	10.60612										
22.421961	14.47381	22.422331	10.609733										
22.423615	14.468515	22.423983	10.613304										
22.425266	14.463086	22.425636	10.616845										
22.426918	14.457539	22.427288	10.620402										
22.42857	14.452695	22.42894	10.623946										
22.430223	14.446665	22.430592	10.627532										
22.431875	14.44077	22.432245	10.631121										
22.433527	14.435079	22.433897	10.634752										
22.435179	14.428086	22.435549	10.638371										
22.436832	14.420881	22.437202	10.641942										
22.438484	14.414036	22.438854	10.645449										
22.440136	14.40731	22.440506	10.64893										
22.441788	14.400644	22.442158	10.652518										
22.443441	14.393689	22.443811	10.65605										
22.445093	14.387792	22.445463	10.659538										
22.446745	14.383054	22.447115	10.663079										
22.448397	14.376474	22.448767	10.666617										
22.45005	14.368617	22.45042	10.670127										
22.451702	14.362241	22.452072	10.673598										
22.453354	14.356345	22.453724	10.677058										
22.455006	14.349825	22.455376	10.680548										
22.456659	14.342715	22.457029	10.68406										
22.458311	14.335175	22.458681	10.687606										
22.459963	14.327691	22.460333	10.691136										
22.461615	14.32062	22.461987	10.694643										
22.463268	14.313445	22.463638	10.698128										
22.46492	14.30614	22.46529	10.701567										
22.466572	14.300523	22.466942	10.705026										
22.468224	14.295641	22.468596	10.708221										
22.469877	14.289274	22.470247	10.711658										
22.471529	14.28244	22.471899	10.715083										
22.473181	14.276422	22.473551	10.718565										
22.474833	14.270251	22.475204	10.72198										
22.476486	14.26414	22.476856	10.72545										
22.478138	14.257519	22.478508	10.728956										
22.47979	14.251822	22.48016	10.732382										
22.481441	14.246408	22.481813	10.735811										
22.483095	14.24018	22.483465	10.739267										
22.484747	14.233834	22.485117	10.74271										
22.486399	14.227176	22.486769	10.746176										
22.48805	14.220046	22.488422	10.749599										
22.489704	14.214076	22.490074	10.753079										
22.491356	14.207819	22.491726	10.756392										
22.493008	14.201216	22.49338	10.759768										
22.494659	14.19414	22.495031	10.763109										
22.496313	14.188015	22.496683	10.766416										
22.497965	14.182357	22.498335	10.769827										
22.499617	14.177071	22.499989	10.773142										
22.501268	14.172215	22.50164	10.776495										
22.502922	14.166108	22.503292	10.779843										
22.504574	14.159969	22.504944	10.783271										
22.506226	14.153884	22.506598	10.786619										
22.507877	14.146721	22.508249	10.790102										
22.509531	14.139348	22.509901	10.793412										
22.511183	14.131993	22.511553	10.796705										
22.512835	14.125251	22.513206	10.800079										
22.514486	14.119528	22.514858	10.803443										
22.51614	14.113116	22.51651	10.806745										
22.517792	14.106119	22.518162	10.810085										
22.519444	14.099997	22.519815	10.813396										
22.521095	14.0945	22.521467	10.816328										
22.522749	14.089775	22.523119	10.819487										
22.524401	14.084425	22.524773	10.822807										
22.526052	14.079078	22.526424	10.826087										
22.527704	14.074045	22.528076	10.829272										
22.529358	14.068523	22.529728	10.832503										
22.53101	14.06213	22.531382	10.835807										
22.532661	14.057662	22.533033	10.83909										
22.534313	14.053492	22.534685	10.842427										
22.535967	14.04871	22.536337	10.845682										
22.537619	14.043905	22.537991	10.848897										
22.53927	14.039793	22.539642	10.852177										
22.540922	14.035181	22.541294	10.855497										
22.542576	14.029277	22.542946	10.858727										
22.544228	14.02462	22.5446	10.86188										
22.545879	14.020982	22.546251	10.865041										
22.547531	14.015159	22.547903	10.868227										
22.549185	14.011163	22.549555	10.871486										
22.550837	14.006362	22.551208	10.874637										
22.552488	14.001325	22.55286	10.877747										
22.55414	13.997497	22.554512	10.880856										
22.555792	13.991489	22.556166	10.884001										
22.557446	13.986586	22.557817	10.887038										
22.559097	13.981894	22.559469	10.890156										
22.560749	13.978143	22.561121	10.89324										
22.562401	13.973591	22.562775	10.896434										
22.564054	13.967252	22.564426	10.899559										
22.565706	13.96118	22.566078	10.902727										
22.567358	13.956301	22.56773	10.905834										
22.56901	13.951364	22.569384	10.908971										
22.570663	13.946826	22.571035	10.911981										
22.572315	13.94208	22.572687	10.914964										
22.573967	13.936904	22.574339	10.917768										
22.575619	13.931136	22.575993	10.920615										
22.577272	13.925571	22.577644	10.923597										
22.578924	13.920948	22.579296	10.9266										
22.580576	13.914578	22.580948	10.929549										
22.582228	13.909146	22.582602	10.932512										
22.583881	13.903944	22.584253	10.935476										
22.585533	13.898354	22.585905	10.938444										
22.587185	13.892613	22.587559	10.941471										
22.588837	13.888589	22.589211	10.944589										
22.59049	13.883371	22.590862	10.947614										
22.592142	13.877964	22.592514	10.950528										
22.593794	13.873887	22.594168	10.9535										
22.595446	13.86868	22.595819	10.956456										
22.597099	13.863572	22.597471	10.959386										
22.598751	13.858511	22.599123	10.962382										
22.600403	13.854435	22.600777	10.965363										
22.602055	13.849268	22.602428	10.968221										
22.603708	13.843374	22.60408	10.97111										
22.60536	13.839198	22.605732	10.974037										
22.607012	13.835137	22.607386	10.976953										
22.608664	13.829721	22.609037	10.979905										
22.610317	13.824197	22.610689	10.982798										
22.611969	13.818751	22.612343	10.98564										
22.613621	13.812992	22.613995	10.988464										
22.615273	13.808052	22.615646	10.991305										
22.616926	13.803772	22.617298	10.99416										
22.618578	13.799182	22.618952	10.996979										
22.62023	13.793255	22.620604	10.999803										
22.621881	13.78938	22.622255	11.002627										
22.623535	13.785031	22.623907	11.005428										
22.625187	13.781231	22.625561	11.008175										
22.626839	13.778504	22.627213	11.010783										
22.62849	13.774713	22.628864	11.013355										
22.630144	13.770205	22.630516	11.016092										
22.631796	13.766078	22.63217	11.018855										
22.633448	13.761816	22.633821	11.021602										
22.635099	13.757247	22.635473	11.024334										
22.636753	13.753075	22.637125	11.027083										
22.638405	13.749006	22.638779	11.029797										
22.640057	13.744546	22.64043	11.032505										
22.641708	13.738832	22.642082	11.035207										
22.643362	13.734212	22.643736	11.037926										
22.645014	13.731248	22.645388	11.040587										
22.646666	13.7273	22.647039	11.043176										
22.648317	13.72271	22.648691	11.045815										
22.649971	13.718073	22.650345	11.048493										
22.651623	13.713708	22.651997	11.05109										
22.653275	13.709869	22.653648	11.053718										
22.654926	13.706677	22.6553	11.056265										
22.65658	13.703429	22.656954	11.058879										
22.658232	13.698833	22.658606	11.061476										
22.659883	13.694239	22.660257	11.064072										
22.661535	13.690108	22.661909	11.066571										
22.663189	13.685502	22.663563	11.069184										
22.664841	13.681264	22.665215	11.071817										
22.666492	13.677209	22.666866	11.07445										
22.668144	13.67248	22.668518	11.07699										
22.669798	13.667886	22.670172	11.079473										
22.67145	13.664112	22.671824	11.082001										
22.673101	13.66002	22.673475	11.084549										
22.674753	13.655307	22.675129	11.087096										
22.676407	13.650849	22.676781	11.089646										
22.678059	13.646426	22.678432	11.092228										
22.67971	13.642199	22.680084	11.094683										
22.681362	13.63836	22.681738	11.096935										
22.683016	13.634967	22.68339	11.099324										
22.684668	13.631377	22.685041	11.101771										
22.686319	13.625365	22.686693	11.104341										
22.687971	13.620215	22.688347	11.106772										
22.689625	13.615365	22.689999	11.109163										
22.691277	13.610863	22.69165	11.111579										
22.692928	13.607064	22.693302	11.114038										
22.69458	13.602125	22.694956	11.116444										
22.696234	13.597507	22.696608	11.118827										
22.697886	13.591974	22.698259	11.121227										
22.699537	13.587381	22.699911	11.123642										
22.701189	13.583549	22.701565	11.126032										
22.702843	13.578741	22.703217	11.12846										
22.704494	13.574588	22.704868	11.130852										
22.706146	13.569601	22.706522	11.133279										
22.707798	13.564692	22.708174	11.135797										
22.709452	13.55923	22.709826	11.13825										
22.711103	13.554541	22.711477	11.140656										
22.712755	13.549279	22.713131	11.143077										
22.714407	13.545276	22.714783	11.145517										
22.716061	13.541235	22.716434	11.147964										
22.717712	13.538043	22.718086	11.150362										
22.719364	13.533177	22.71974	11.152622										
22.721016	13.528946	22.721392	11.154957										
22.72267	13.524684	22.723043	11.157306										
22.724321	13.520127	22.724695	11.159618										
22.725973	13.515428	22.726349	11.161902										
22.727625	13.511072	22.728001	11.164223										
22.729279	13.507733	22.729652	11.166565										
22.73093	13.505033	22.731304	11.168925										
22.732582	13.501606	22.732958	11.171234										
22.734234	13.497342	22.73461	11.173313										
22.735888	13.494547	22.736261	11.175464										
22.737539	13.490926	22.737915	11.177614										
22.739191	13.48664	22.739567	11.179817										
22.740843	13.483006	22.741219	11.182111										
22.742496	13.478859	22.74287	11.184428										
22.744148	13.476142	22.744524	11.186768										
22.7458	13.473282	22.746176	11.189189										
22.747452	13.46956	22.747828	11.191623										
22.749105	13.466457	22.749479	11.193962										
22.750757	13.464366	22.751133	11.196302										
22.752409	13.459966	22.752785	11.198673										
22.754061	13.456614	22.754436	11.201048										
22.755714	13.451544	22.756088	11.203376										
22.757366	13.447817	22.757742	11.205682										
22.759018	13.442863	22.759394	11.208032										
22.76067	13.439178	22.761045	11.210457										
22.762323	13.43552	22.762699	11.212865										
22.763975	13.432139	22.764351	11.21519										
22.765627	13.427684	22.766003	11.217562										
22.767279	13.423326	22.767654	11.219967										
