TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
242.5000	-2.98457	289.705	1.16047
242.4000	-3.05192	289.833	1.16187
242.3000	-3.13584	289.979	1.16346
242.2000	-3.19267	290.136	1.16517
242.1000	-3.22131	290.273	1.16666
242.0000	-3.37126	290.415	1.1682
241.9000	-3.36379	290.584	1.17003
241.8000	-3.4519	290.738	1.17171
241.7000	-3.54355	290.892	1.17338
241.6000	-3.59368	291.044	1.17504
241.5000	-3.65062	291.192	1.17664
241.4000	-3.72331	291.346	1.17831
241.3000	-3.82115	291.501	1.17999
241.2000	-3.86802	291.725	1.18241
241.1000	-3.96718	291.885	1.18414
241.0000	-4.06649	292.046	1.18589
240.9000	-4.21749	292.216	1.18772
240.8000	-4.31178	292.403	1.18975
240.7000	-4.38116	292.572	1.19158
240.6000	-4.40858	292.765	1.19366
240.5000	-4.49207	293.006	1.19625
240.4000	-4.60526	293.2	1.19835
240.3000	-4.68254	293.409	1.2006
240.2000	-4.7526	293.62	1.20288
240.1000	-4.73051	293.831	1.20515
240.0000	-4.77526	294.044	1.20743
239.9000	-4.90383	294.26	1.20976
239.8000	-5.01433	294.468	1.212
239.7000	-5.13209	294.622	1.21365
239.6000	-5.20305	294.829	1.21587
239.5000	-5.23594	295.033	1.21806
239.4000	-5.29586	295.25	1.22039
239.3000	-5.39989	295.469	1.22273
239.2000	-5.55141	295.749	1.22574
239.1000	-5.70654	295.988	1.22829
239.0000	-5.82062	296.233	1.23091
238.9000	-5.9565	296.487	1.23362
238.8000	-6.08249	296.756	1.2365
238.7000	-6.22817	297.032	1.23944
238.6000	-6.41161	297.306	1.24236
238.5000	-6.6274	297.648	1.24601
238.4000	-6.76768	297.916	1.24886
238.3000	-6.82739	298.193	1.25181
238.2000	-6.91798	298.469	1.25474
